Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Coby White,36:13,10,15,.667,2,6,.333,0,0,,0,6,6,5,0,0,3,2,22,+9,36:13,.733,.733,.400,.000,0.0,19.9,10.3,18.5,0.0,0.0,16.7,22.5,123,103,2.3
DeMar DeRozan,35:55,9,15,.600,1,3,.333,2,2,1.000,0,4,4,5,0,1,0,1,21,+10,35:55,.661,.633,.200,.133,0.0,13.4,6.9,18.1,0.0,2.6,0.0,20.1,140,103,5.1
Patrick Williams,30:53,7,11,.636,2,4,.500,2,2,1.000,0,4,4,2,1,1,2,2,18,+15,30:53,.758,.727,.364,.182,0.0,15.5,8.1,8.2,1.6,3.0,14.4,20.4,127,99,5.2
Nikola Vučević,26:36,8,19,.421,0,7,.000,0,0,,1,4,5,3,1,0,2,2,16,+3,26:36,.421,.421,.368,.000,4.9,18.0,11.7,15.7,1.8,0.0,9.5,35.8,85,100,-7.9
Alex Caruso,21:42,4,6,.667,0,0,,0,0,,0,3,3,3,3,0,2,5,8,+10,21:42,.667,.667,.000,.000,0.0,16.6,8.6,16.5,6.8,0.0,25.0,16.7,106,88,1.8
Ayo Dosunmu,26:23,5,8,.625,1,4,.250,0,0,,0,2,2,0,1,0,0,2,11,+13,26:23,.688,.688,.500,.000,0.0,9.1,4.7,0.0,1.9,0.0,0.0,13.8,132,102,-1.0
Jevon Carter,19:12,1,3,.333,1,1,1.000,2,2,1.000,0,1,1,2,0,1,0,1,5,+13,19:12,.644,.500,.333,.667,0.0,6.3,3.2,10.8,0.0,4.9,0.0,9.2,146,103,2.0
Andre Drummond,19:00,5,10,.500,0,0,,2,3,.667,4,4,8,1,5,2,1,0,12,+17,19:00,.530,.500,.000,.300,27.3,25.3,26.2,6.9,12.9,9.9,8.1,29.4,115,66,14.5
Dalen Terry,17:30,0,2,.000,0,2,.000,1,2,.500,0,3,3,3,0,0,0,1,1,+11,17:30,.174,.000,1.000,1.000,0.0,20.6,10.7,16.8,0.0,0.0,0.0,7.5,84,103,-4.6
Julian Phillips,4:12,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-5,4:12,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0,107,-20.9
Terry Taylor,2:24,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1,2:24,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.9,0,107,-33.3
Torrey Craig,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Team Totals,240,49,90,.544,7,28,.250,9,11,.818,5,31,36,24,11,5,11,18,114,,240,.601,.583,.311,.122,13.5,77.5,46.8,49.0,11.3,9.8,10.4,100.0,116.8,97.3,
