,Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Games Played
Nikola Jokić,Nikola Jokić,36:16,10.225806451612906,17.548387096774192,0.5827205882352943,1.032258064516129,2.9516129032258065,0.34972677595628415,4.548387096774194,5.516129032258063,0.8245614035087722,2.870967741935484,9.322580645161295,12.193548387096774,9.16129032258065,1.2096774193548387,0.9193548387096774,2.9354838709677415,2.5161290322580645,26.032258064516128,7.741935483870968,36:16,0.6516051934629546,0.6121323529411766,0.17020967741935483,0.3250322580645161,9.11774193548387,29.16612903225806,19.412903225806456,43.2225806451613,1.8677419354838714,2.322580645161291,12.79516129032258,28.380645161290335,133.51612903225802,110.01612903225806,13.430645161290322,62
Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,36:15,3.5344827586206895,7.844827586206897,0.4505494505494505,1.5517241379310345,3.913793103448276,0.39647577092511016,1.603448275862069,1.7413793103448276,0.9207920792079207,0.43103448275862066,1.9482758620689655,2.379310344827586,2.3448275862068964,1.3448275862068964,0.4827586206896552,0.9655172413793103,1.9310344827586212,10.224137931034482,7.172413793103448,36:15,0.5936649046932564,0.5494505494505494,0.49827586206896557,0.2535862068965517,1.831034482758621,7.608620689655171,4.851724137931033,10.051724137931041,1.832758620689655,1.268965517241379,9.901724137931032,13.943103448275865,119.91379310344827,116.84482758620689,-1.7396551724137934,58
Aaron Gordon,Aaron Gordon,34:59,5.4827586206896575,9.913793103448276,0.5530434782608697,0.5344827586206896,1.8620689655172413,0.28703703703703703,2.293103448275862,3.5172413793103448,0.6519607843137255,2.3620689655172424,4.103448275862071,6.4655172413793105,3.2413793103448274,0.8620689655172413,0.6379310344827587,1.4655172413793103,1.9137931034482758,13.793103448275861,5.586206896551724,34:59,0.6017209218364522,0.5800000000000003,0.18925862068965524,0.3916206896551723,8.37586206896552,13.727586206896552,11.149999999999999,14.441379310344832,1.3965517241379315,1.7379310344827585,11.581034482758621,17.98965517241379,124.17241379310344,115.55172413793103,0.9741379310344824,58
Jamal Murray,Jamal Murray,34:15,8.0,16.64583333333333,0.4806007509386735,2.4375000000000013,5.770833333333333,0.42238267148014463,2.6250000000000004,3.0833333333333326,0.8513513513513516,0.6666666666666666,3.3125,3.9791666666666665,6.520833333333333,0.875,0.625,2.145833333333333,1.8125000000000002,21.062500000000007,4.479166666666666,34:15,0.5849881960838776,0.553817271589487,0.3513541666666668,0.18189583333333328,2.3999999999999995,11.46666666666667,7.072916666666668,29.543750000000003,1.3708333333333333,1.6437500000000005,10.745833333333337,27.70625000000001,117.79166666666667,116.70833333333333,3.2583333333333333,48
Michael Porter Jr.,Michael Porter Jr.,30:08,6.396825396825397,13.26984126984127,0.4820574162679426,2.746031746031746,6.920634920634921,0.3967889908256881,1.0158730158730158,1.2380952380952377,0.8205128205128207,1.3174603174603177,5.698412698412699,7.015873015873016,1.4761904761904763,0.49206349206349204,0.7142857142857143,1.1269841269841268,1.9206349206349211,16.555555555555557,5.555555555555555,30:08,0.5992048901553452,0.5855263157894737,0.5215396825396827,0.09687301587301587,4.947619047619049,19.39841269841271,12.269841269841274,6.615873015873015,0.7650793650793651,1.8936507936507936,7.861904761904765,20.779365079365082,115.03174603174604,115.44444444444444,-0.47777777777777797,63
Reggie Jackson,Reggie Jackson,24:04,4.031250000000002,9.124999999999998,0.4417808219178085,1.203125,3.4062500000000004,0.35321100917431186,0.8125000000000002,1.0468750000000002,0.7761194029850746,0.359375,1.609375,1.9687500000000004,3.765625,0.53125,0.15625000000000006,1.25,1.765625,10.078125000000002,0.8593750000000001,24:04,0.5256895090304494,0.5077054794520551,0.3703593750000001,0.13453125,1.7437500000000001,7.974999999999997,4.896874999999997,23.840625000000003,1.2015625000000005,0.6078124999999999,12.140625000000002,21.459375,104.609375,118.578125,-4.059375,64
Christian Braun,Christian Braun,19:20,2.515625,5.609375000000001,0.4484679665738161,0.6562499999999999,1.828125,0.3589743589743589,1.2031250000000002,1.703125,0.706422018348624,0.859375,2.734375,3.5937500000000004,1.359375,0.453125,0.4375,0.640625,1.65625,6.890625,-0.9531250000000002,19:20,0.5418222921171614,0.5069637883008355,0.34499999999999975,0.34704687500000003,5.098437500000001,15.184375,10.274999999999995,8.5796875,1.1328125,1.7953125,8.789062500000004,15.8796875,110.140625,115.84375,-3.3499999999999988,64
Zeke Nnaji,Zeke Nnaji,11:44,1.1428571428571428,2.6530612244897958,0.4307692307692308,0.10204081632653061,0.42857142857142855,0.2380952380952381,0.8571428571428571,1.204081632653061,0.7118644067796611,1.1428571428571428,1.040816326530612,2.1836734693877555,0.5714285714285714,0.2653061224489796,0.6734693877551019,0.5510204081632655,1.4285714285714286,3.2448979591836733,-3.0816326530612246,11:44,0.5097460887407028,0.44999999999999996,0.14050418367346937,0.488922993197279,12.624489795918365,11.19591836734694,12.014285714285716,7.389795918367349,1.2734693877551024,4.381632653061225,16.280112244897953,16.751020408163264,95.40816326530613,113.93877551020408,-7.3510204081632615,49
Peyton Watson,Peyton Watson,10:50,2.629032258064516,5.612903225806452,0.4683908045977011,0.6612903225806451,2.096774193548387,0.3153846153846154,0.9516129032258064,1.3709677419354838,0.6941176470588235,0.6451612903225806,2.274193548387097,2.9193548387096775,1.0161290322580645,0.5645161290322581,1.0000000000000002,0.7419354838709677,1.6935483870967742,6.870967741935484,-0.9193548387096774,10:50,0.5526725480020758,0.5272988505747126,0.32996774193548384,0.3046129032258063,4.158064516129032,12.403225806451617,8.519354838709672,7.111290322580645,1.4048387096774195,4.8758064516129025,10.927419354838708,16.440322580645162,105.3225806451613,113.2258064516129,-2.564516129032257,62
Jalen Pickett,Jalen Pickett,0:43,0.5714285714285714,1.4285714285714286,0.39999999999999997,0.3333333333333333,1.0476190476190477,0.3181818181818181,0.14285714285714285,0.19047619047619047,0.75,0.047619047619047616,0.47619047619047616,0.5238095238095238,0.7142857142857143,0.14285714285714285,0.0,0.38095238095238093,0.5238095238095238,1.619047619047619,-0.38095238095238093,0:43,0.535264483627204,0.5166666666666666,,,2.7142857142857144,7.171428571428571,5.019047619047619,19.438095238095237,0.6190476190476191,1.2380952380952381,,13.90952380952381,85.14285714285714,119.04761904761905,-5.014285714285714,21
