Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Brandon Ingram,29:57,16,21,.762,8,11,.727,1,1,1.000,1,5,6,9,0,1,0,1,41,+37,29:57,.956,.952,.524,.048,3.6,18.2,10.8,52.7,0.0,3.0,0.0,29.4,200,107,35.7
CJ McCollum,22:38,7,12,.583,6,10,.600,0,0,,1,5,6,3,2,0,0,1,20,+15,22:38,.833,.833,.833,.000,4.7,24.1,14.3,16.7,4.4,0.0,0.0,21.8,178,98,20.1
Herbert Jones,22:24,3,7,.429,1,4,.250,0,0,,2,0,2,2,1,0,1,1,7,+15,22:24,.500,.500,.571,.000,9.5,0.0,4.8,9.2,2.2,0.0,12.5,14.7,118,109,-5.6
Zion Williamson,21:55,5,8,.625,0,0,,6,6,1.000,1,2,3,5,0,1,1,0,16,+16,21:55,.752,.625,.000,.750,4.9,10.0,7.4,26.0,0.0,4.1,8.6,21.8,163,109,9.1
Jonas Valančiūnas,20:05,4,14,.286,0,0,,2,2,1.000,8,4,12,3,0,0,0,1,10,+13,20:05,.336,.286,.000,.143,42.5,21.7,32.2,16.5,0.0,0.0,0.0,30.5,123,108,-10.5
Jose Alvarado,25:22,5,11,.455,1,7,.143,0,0,,0,4,4,4,3,0,1,0,11,+23,25:22,.500,.500,.636,.000,0.0,17.2,8.5,17.4,5.9,0.0,8.3,19.5,116,97,0.8
Trey Murphy III,24:45,4,10,.400,2,8,.250,0,0,,1,5,6,0,0,2,0,1,10,+23,24:45,.500,.500,.800,.000,4.3,22.0,13.1,0.0,0.0,7.3,0.0,16.6,118,103,-4.6
Dyson Daniels,21:04,2,5,.400,1,2,.500,0,0,,1,2,3,4,3,1,0,1,5,+19,21:04,.500,.500,.400,.000,5.1,10.4,7.7,18.8,7.1,4.3,0.0,9.8,151,93,9.1
Larry Nance Jr.,20:29,2,4,.500,0,0,,0,0,,1,5,6,1,0,0,0,4,4,+27,20:29,.500,.500,.000,.000,5.2,26.6,15.8,4.9,0.0,0.0,0.0,8.0,134,106,-9.6
Naji Marshall,19:22,2,7,.286,0,2,.000,4,4,1.000,1,0,1,5,1,0,4,3,8,+2,19:22,.457,.286,.286,.571,5.5,0.0,2.8,25.8,2.6,0.0,31.3,27.1,94,107,-11.8
Jordan Hawkins,7:26,2,3,.667,0,1,.000,0,0,,0,0,0,0,1,0,0,0,4,-2,7:26,.667,.667,.333,.000,0.0,0.0,0.0,0.0,6.7,0.0,0.0,16.6,137,99,2.3
Cody Zeller,4:32,1,2,.500,0,0,,0,0,,0,2,2,0,0,0,0,0,2,+2,4:32,.500,.500,.000,.000,0.0,48.1,23.8,0.0,0.0,0.0,0.0,18.1,109,102,-7.7
Team Totals,240,53,104,.510,19,45,.422,13,13,1.000,17,34,51,36,11,5,7,13,138,,240,.629,.601,.433,.125,37.8,77.3,57.3,67.9,11.4,9.4,6.0,100.0,143.1,103.7,
