Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Klay Thompson,32:38,6,10,.600,4,6,.667,2,2,1.000,0,3,3,1,0,0,1,4,18,0,32:38,.827,.800,.600,.200,0.0,13.8,6.3,3.7,0.0,0.0,8.4,14.5,150,137,-1.4
Stephen Curry,31:23,9,15,.600,5,10,.500,7,7,1.000,3,5,8,7,2,0,3,1,30,+5,31:23,.830,.767,.667,.467,12.1,23.9,17.5,30.4,2.9,0.0,14.2,26.8,157,129,15.4
Draymond Green,28:58,5,11,.455,2,4,.500,3,3,1.000,2,3,5,3,0,1,3,5,15,-1,28:58,.609,.545,.364,.273,8.7,15.5,11.8,12.2,0.0,3.1,19.6,21.1,116,134,-6.2
Andrew Wiggins,26:32,6,11,.545,0,1,.000,5,8,.625,4,1,5,1,0,0,0,1,17,-14,26:32,.585,.545,.091,.727,19.0,5.7,12.9,4.7,0.0,0.0,0.0,21.9,141,138,-4.1
Kevon Looney,11:27,1,2,.500,0,0,,2,2,1.000,1,2,3,4,1,1,2,4,4,-5,11:27,.694,.500,.000,1.000,11.0,26.2,18.0,37.4,4.0,7.8,41.0,17.0,124,120,6.3
Chris Paul,27:47,0,6,.000,0,2,.000,1,2,.500,0,2,2,13,2,0,0,1,1,+6,27:47,.073,.000,.333,.333,0.0,10.8,4.9,45.8,3.3,0.0,0.0,9.9,122,130,-2.3
Gary Payton II,22:04,4,6,.667,1,3,.333,0,0,,0,3,3,1,2,0,1,2,9,+9,22:04,.750,.750,.500,.000,0.0,20.4,9.3,5.4,4.2,0.0,14.3,12.7,126,127,0.6
Jonathan Kuminga,21:48,9,15,.600,0,2,.000,1,2,.500,1,1,2,1,0,0,3,2,19,+3,21:48,.598,.600,.133,.133,5.8,6.9,6.3,7.5,0.0,0.0,15.9,34.6,102,138,-11.3
Dario Šarić,19:48,6,9,.667,4,7,.571,4,4,1.000,1,5,6,3,1,0,1,2,20,+3,19:48,.929,.889,.778,.444,6.4,37.9,20.8,21.1,2.3,0.0,8.5,23.7,175,129,17.9
Moses Moody,17:31,3,7,.429,2,5,.400,0,0,,1,0,1,2,1,0,1,3,8,+4,17:31,.571,.571,.714,.000,7.2,0.0,3.9,13.4,2.6,0.0,12.5,18.2,120,132,-3.1
Usman Garuba,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Cory Joseph,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jerome Robinson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,49,92,.533,18,40,.450,25,30,.833,13,25,38,36,9,2,15,25,141,,240,.670,.630,.435,.326,34.2,78.1,54.3,73.5,8.6,3.7,12.5,100.0,134.6,132.7,
