Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Taurean Prince,35:58,5,10,.500,2,6,.333,0,0,,0,3,3,1,1,1,1,2,12,-19,35:58,.600,.600,.600,.000,0.0,9.3,4.5,3.7,1.4,2.5,9.1,13.7,103,131,-6.9
LeBron James,35:56,7,17,.412,2,6,.333,7,10,.700,2,5,7,14,2,0,2,1,23,-28,35:56,.537,.471,.353,.588,5.9,15.5,10.6,55.6,2.7,0.0,8.5,29.1,125,129,7.3
Austin Reaves,34:04,8,18,.444,4,10,.400,2,2,1.000,2,5,7,4,0,0,2,0,22,-8,34:04,.583,.556,.556,.111,6.3,16.4,11.2,17.8,0.0,0.0,9.6,27.4,112,135,-2.9
Max Christie,23:16,1,6,.167,0,1,.000,0,0,,0,0,0,1,0,0,1,1,2,-25,23:16,.167,.167,.167,.000,0.0,0.0,0.0,5.0,0.0,0.0,14.3,13.5,39,139,-20.8
Jaxson Hayes,19:50,3,4,.750,0,0,,2,3,.667,3,4,7,0,1,1,0,5,8,-13,19:50,.752,.750,.000,.750,16.1,22.5,19.3,0.0,2.5,4.6,0.0,12.0,165,124,-3.7
Rui Hachimura,34:09,8,15,.533,0,5,.000,4,5,.800,0,5,5,4,0,1,0,1,20,+1,34:09,.581,.533,.333,.333,0.0,16.3,8.0,17.7,0.0,2.7,0.0,22.5,125,133,-2.3
Christian Wood,30:21,6,10,.600,2,5,.400,3,8,.375,2,6,8,3,1,2,0,1,17,+13,30:21,.629,.700,.500,.800,7.0,22.1,14.4,14.2,1.6,6.0,0.0,19.9,133,126,4.2
Jarred Vanderbilt,12:53,0,3,.000,0,1,.000,0,0,,0,5,5,1,0,0,0,4,0,-2,12:53,.000,.000,.333,.000,0.0,43.3,21.2,8.7,0.0,0.0,0.0,10.4,23,129,-21.7
D'Moi Hodge,8:04,2,3,.667,1,2,.500,0,0,,0,0,0,3,0,0,0,0,5,+5,8:04,.833,.833,.667,.000,0.0,0.0,0.0,57.4,0.0,0.0,0.0,16.6,178,139,11.9
Colin Castleton,5:29,3,3,1.000,0,0,,0,0,,0,1,1,1,0,0,0,0,6,+6,5:29,1.000,1.000,.000,.000,0.0,20.4,9.9,52.3,0.0,0.0,0.0,24.5,204,134,20.5
Anthony Davis,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Cam Reddish,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
D'Angelo Russell,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,43,89,.483,11,36,.306,18,28,.643,9,34,43,32,5,5,6,15,115,,240,.568,.545,.404,.315,20.0,79.1,48.9,74.4,5.1,9.4,5.6,100.0,117.2,131.5,
