,Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Games Played
DEN,Team Totals,240.0,45.55555555555556,89.77777777777777,0.508888888888889,12.11111111111111,33.22222222222222,0.364,12.777777777777779,18.22222222222222,0.7000000000000001,10.444444444444445,34.666666666666664,45.111111111111114,30.0,8.0,6.444444444444445,12.333333333333334,17.88888888888889,116.0,,240.0,0.5940000000000001,0.5765555555555556,0.37066666666666664,0.20511111111111113,25.233333333333334,76.71111111111112,52.13333333333333,65.6888888888889,8.211111111111112,11.466666666666667,11.177777777777777,100.0,119.45555555555558,109.07777777777778,,9
LAL,Team Totals,245.55555555555554,40.77777777777778,86.11111111111111,0.4748888888888889,9.333333333333334,30.0,0.3098888888888889,19.555555555555557,25.555555555555557,0.7685555555555557,7.777777777777778,35.0,42.77777777777778,24.666666666666668,7.555555555555555,6.888888888888889,13.666666666666666,20.0,110.44444444444444,,245.55555555555554,0.5675555555555555,0.5283333333333333,0.3463333333333334,0.2946666666666667,17.666666666666668,74.06666666666666,47.06666666666667,60.28888888888889,7.477777777777779,11.71111111111111,12.366666666666667,100.0,108.61111111111111,114.86666666666666,,9
GSW,Team Totals,240.0,41.666666666666664,90.77777777777777,0.45999999999999996,13.88888888888889,38.77777777777778,0.359888888888889,17.666666666666668,23.0,0.774888888888889,13.222222222222221,32.55555555555556,45.77777777777778,27.444444444444443,8.222222222222221,4.222222222222222,13.666666666666666,20.0,114.88888888888889,,240.0,0.5717777777777777,0.5371111111111111,0.428,0.2526666666666666,28.088888888888892,74.24444444444445,50.766666666666666,66.32222222222222,8.255555555555555,7.833333333333333,12.011111111111113,100.0,116.64444444444446,111.75555555555553,,9
PHO,Team Totals,242.77777777777777,40.111111111111114,87.0,0.4626666666666666,12.777777777777779,34.77777777777778,0.36600000000000005,20.22222222222222,24.77777777777778,0.8115555555555555,11.555555555555555,34.666666666666664,46.22222222222222,25.555555555555557,7.777777777777778,6.777777777777778,16.11111111111111,18.11111111111111,113.22222222222223,,242.77777777777777,0.58,0.5363333333333333,0.39988888888888885,0.2856666666666667,26.477777777777778,75.58888888888889,52.1,63.67777777777778,7.811111111111111,11.466666666666667,14.100000000000001,100.0,113.33333333333331,112.34444444444443,,9
ORL,Team Totals,240.0,40.125,87.875,0.4575,9.875,30.375,0.32425000000000004,19.75,27.125,0.740375,12.375,33.25,45.625,24.25,9.75,5.625,15.75,21.625,109.875,,240.0,0.5505,0.5132499999999999,0.346125,0.314125,28.175,79.7375,53.587500000000006,60.675,9.700000000000001,11.0625,13.6375,100.0,109.95,106.95,,8
HOU,Team Totals,243.125,41.5,87.0,0.47712499999999997,12.75,33.875,0.37487499999999996,15.75,21.5,0.7242499999999998,9.125,34.0,43.125,26.0,6.875,3.375,12.625,21.75,111.5,,243.125,0.579125,0.551875,0.392125,0.25,21.425,75.86250000000001,49.387499999999996,62.875,7.0625,7.1625000000000005,11.5,100.0,114.61249999999998,108.78749999999998,,8
NYK,Team Totals,240.0,38.375,92.375,0.416,13.0,37.25,0.340875,17.375,24.0,0.735375,15.0,35.0,50.0,22.875,8.75,1.875,12.75,17.75,107.125,,240.0,0.521125,0.48600000000000004,0.40275,0.260125,30.3625,81.25,53.887499999999996,59.3,9.037500000000001,3.7750000000000004,11.000000000000002,100.0,110.37500000000001,105.7875,,8
BOS,Team Totals,243.125,42.875,92.0,0.4655,15.875,43.625,0.36824999999999997,19.0,23.5,0.7976249999999998,12.0,37.875,49.875,24.375,7.375,5.25,12.75,18.75,120.625,,243.125,0.5893749999999999,0.5512499999999999,0.47475,0.259875,26.462500000000002,78.475,53.2625,57.3875,7.2749999999999995,9.75,11.05,100.0,120.42500000000001,108.2375,,8
IND,Team Totals,240.0,47.44444444444444,95.66666666666667,0.49511111111111117,15.777777777777779,40.77777777777778,0.38766666666666666,15.333333333333334,18.77777777777778,0.8097777777777777,10.0,33.111111111111114,43.111111111111114,30.666666666666668,7.444444444444445,5.555555555555555,12.555555555555555,20.77777777777778,126.0,,240.0,0.6060000000000001,0.5779999999999998,0.4278888888888889,0.19955555555555557,23.522222222222222,75.12222222222222,49.44444444444444,64.80000000000001,7.177777777777779,8.488888888888887,10.788888888888886,100.0,122.26666666666668,118.0888888888889,,9
WAS,Team Totals,240.0,44.875,92.375,0.48662500000000003,13.125,36.125,0.36774999999999997,16.125,21.625,0.7349999999999999,9.125,29.5,38.625,28.5,8.5,5.875,14.375,19.625,119.0,,240.0,0.585,0.55775,0.39125000000000004,0.235,19.3125,71.2625,43.8125,63.55,8.125,10.1625,12.4,100.0,113.725,120.63750000000002,,8
