Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Shai Gilgeous-Alexander,34:56,11,18,.611,1,4,.250,10,10,1.000,0,4,4,7,1,0,0,4,33,+15,34:56,.737,.639,.222,.556,0.0,11.7,6.2,27.6,1.4,0.0,0.0,27.8,161,114,10.7
Jalen Williams,29:03,8,13,.615,1,4,.250,4,5,.800,0,5,5,7,0,1,0,3,21,0,29:03,.691,.654,.308,.385,0.0,17.6,9.3,31.4,0.0,3.4,0.0,22.7,154,113,8.6
Chet Holmgren,28:16,8,15,.533,1,6,.167,1,1,1.000,1,4,5,1,2,0,2,3,18,+16,28:16,.583,.567,.400,.067,4.0,14.5,9.5,4.7,3.4,0.0,11.5,26.8,105,108,-3.6
Luguentz Dort,28:05,5,9,.556,2,5,.400,0,0,,3,4,7,3,2,1,0,2,12,+11,28:05,.667,.667,.556,.000,12.2,14.5,13.4,12.4,3.4,3.6,0.0,13.9,153,106,9.1
Josh Giddey,20:58,5,10,.500,2,5,.400,2,2,1.000,2,6,8,1,1,0,4,2,14,+6,20:58,.643,.600,.500,.200,10.9,29.2,20.6,5.9,2.3,0.0,26.9,30.8,99,108,-3.7
Cason Wallace,21:58,4,7,.571,2,4,.500,0,0,,0,3,3,1,0,1,1,1,10,+19,21:58,.714,.714,.571,.000,0.0,13.9,7.4,5.3,0.0,4.6,12.5,15.8,120,113,0.7
Isaiah Joe,19:46,4,8,.500,2,6,.333,0,0,,0,5,5,0,1,3,0,0,10,+19,19:46,.625,.625,.750,.000,0.0,25.8,13.6,0.0,2.4,15.2,0.0,17.6,120,97,9.4
Kenrich Williams,18:45,0,4,.000,0,1,.000,1,2,.500,0,2,2,3,2,0,0,3,1,+10,18:45,.102,.000,.250,.500,0.0,10.9,5.8,15.4,5.1,0.0,0.0,11.3,61,105,-6.3
Aaron Wiggins,12:32,2,2,1.000,1,1,1.000,1,2,.500,2,3,5,2,0,0,0,2,6,+5,12:32,1.042,1.250,.500,1.000,18.2,24.4,21.5,18.1,0.0,0.0,0.0,10.0,212,114,11.1
Lindy Waters III,12:10,2,5,.400,1,4,.250,0,0,,0,1,1,1,0,0,0,3,5,+12,12:10,.500,.500,.800,.000,0.0,8.4,4.4,9.4,0.0,0.0,0.0,17.8,109,117,-8.3
Jaylin Williams,7:25,1,2,.500,1,2,.500,0,0,,0,2,2,1,0,0,0,0,3,-4,7:25,.750,.750,1.000,.000,0.0,27.5,14.5,14.9,0.0,0.0,0.0,11.7,158,114,7.8
Tre Mann,3:01,0,0,,0,0,,0,0,,0,1,1,2,0,0,0,0,0,+3,3:01,,,,,0.0,33.9,17.9,63.6,0.0,0.0,,0.0,228,113,16.1
Aleksej Pokusevski,3:01,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+3,3:01,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0,119,-27.5
Dāvis Bertāns,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Vasilije Micić,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,50,94,.532,14,42,.333,19,22,.864,8,40,48,29,9,6,7,24,133,,240,.641,.606,.447,.234,19.0,85.1,53.9,58.0,9.0,12.5,6.3,100.0,132.7,109.7,
