Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bam Adebayo,39:22,9,14,.643,0,0,,5,5,1.000,3,10,13,4,2,0,2,2,23,+1,39:22,.710,.643,.000,.357,8.5,31.3,19.3,15.7,2.5,0.0,11.0,20.6,138,104,6.3
Tyler Herro,38:05,10,23,.435,1,8,.125,2,3,.667,1,6,7,7,0,0,3,1,23,-1,38:05,.473,.457,.348,.130,2.9,19.4,10.8,30.0,0.0,0.0,11.0,32.0,99,111,-4.2
Duncan Robinson,32:44,7,11,.636,5,7,.714,1,1,1.000,0,1,1,4,1,0,2,4,20,+14,32:44,.874,.864,.636,.091,0.0,3.8,1.8,18.5,1.5,0.0,14.9,18.3,143,110,6.7
Caleb Martin,25:11,3,9,.333,0,4,.000,2,2,1.000,1,0,1,3,2,0,1,2,8,+1,25:11,.405,.333,.444,.222,4.4,0.0,2.3,15.8,3.9,0.0,9.2,19.3,95,106,-4.2
Nikola Jović,14:06,1,2,.500,1,2,.500,0,0,,0,3,3,3,0,0,2,4,3,-2,14:06,.750,.750,1.000,.000,0.0,26.2,12.5,26.5,0.0,0.0,50.0,12.7,93,110,-5.3
Haywood Highsmith,36:29,5,13,.385,4,10,.400,2,2,1.000,1,1,2,1,2,1,1,1,16,+6,36:29,.576,.538,.769,.154,3.1,3.4,3.2,3.7,2.7,2.6,6.7,18.2,113,106,1.3
Jaime Jaquez Jr.,32:02,6,12,.500,0,2,.000,0,0,,3,6,9,3,2,0,1,2,12,+5,32:02,.500,.500,.167,.000,10.5,23.1,16.4,13.6,3.1,0.0,7.7,18.1,112,104,-0.3
Kevin Love,11:46,1,2,.500,0,1,.000,0,0,,1,5,6,1,0,0,0,1,2,+3,11:46,.500,.500,.500,.000,9.5,52.3,29.8,10.8,0.0,0.0,0.0,7.6,136,107,-2.1
Jamal Cain,10:15,0,2,.000,0,1,.000,2,2,1.000,0,1,1,1,1,0,1,0,2,-2,10:15,.347,.000,.500,1.000,0.0,12.0,5.7,11.1,4.8,0.0,25.8,16.9,70,102,-5.6
Thomas Bryant,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Orlando Robinson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Cole Swider,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Alondes Williams,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,42,88,.477,11,35,.314,14,15,.933,10,33,43,27,10,1,13,17,109,,240,.576,.540,.398,.170,23.3,84.6,52.4,64.3,10.3,2.0,12.1,100.0,112.1,106.9,
