Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Brandon Ingram,36:11,6,12,.500,0,2,.000,7,9,.778,1,2,3,5,0,2,0,2,19,+2,36:11,.595,.500,.167,.750,3.0,5.8,4.4,22.1,0.0,5.0,0.0,19.1,141,119,5.7
Zion Williamson,34:17,11,16,.688,1,2,.500,5,10,.500,2,6,8,4,2,1,3,1,28,+2,34:17,.686,.719,.125,.625,6.4,18.3,12.4,24.8,3.0,2.6,12.8,29.6,125,109,13.0
CJ McCollum,33:43,4,10,.400,2,7,.286,3,4,.750,1,4,5,2,1,1,4,4,13,-2,33:43,.553,.500,.700,.400,3.2,12.4,7.9,8.8,1.5,2.7,25.4,20.3,91,114,-5.0
Jonas Valančiūnas,25:42,5,11,.455,0,2,.000,0,0,,2,9,11,5,2,1,6,6,10,+5,25:42,.455,.455,.182,.000,8.5,36.5,22.8,32.6,4.0,3.5,35.3,28.7,76,99,-4.1
Herbert Jones,18:14,2,8,.250,2,4,.500,0,0,,3,0,3,1,0,0,0,1,6,-13,18:14,.375,.375,.500,.000,17.9,0.0,8.8,8.0,0.0,0.0,0.0,19.0,107,124,-4.0
Trey Murphy III,34:26,4,11,.364,3,7,.429,3,3,1.000,1,5,6,0,2,0,1,2,14,+4,34:26,.568,.500,.636,.273,3.2,15.2,9.3,0.0,3.0,0.0,7.5,16.8,116,112,0.2
Jeremiah Robinson-Earl,21:47,2,5,.400,0,3,.000,0,0,,0,3,3,2,2,1,0,2,4,-8,21:47,.400,.400,.600,.000,0.0,14.4,7.3,13.1,4.7,4.2,0.0,9.9,104,106,2.6
Dyson Daniels,13:30,0,3,.000,0,2,.000,0,0,,2,1,3,0,0,0,1,0,0,-6,13:30,.000,.000,.667,.000,16.2,7.7,11.9,0.0,0.0,0.0,25.0,12.8,34,121,-16.1
Naji Marshall,12:17,2,2,1.000,0,0,,2,3,.667,1,1,2,2,0,0,0,1,6,+4,12:17,.904,1.000,.000,1.500,8.9,8.5,8.7,25.9,0.0,0.0,0.0,11.7,193,121,10.4
Jose Alvarado,9:53,2,4,.500,0,2,.000,0,0,,0,2,2,0,0,1,1,3,4,+2,9:53,.500,.500,.500,.000,0.0,21.1,10.8,0.0,0.0,9.2,20.0,21.9,78,110,-9.7
Jordan Hawkins,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Kira Lewis Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,38,82,.463,8,31,.258,20,29,.690,13,33,46,21,9,7,16,22,104,,240,.549,.512,.378,.354,29.5,71.7,51.1,55.3,9.6,13.2,14.4,100.0,110.4,112.5,
