,Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Games Played
DEN,Team Totals,240.0,45.55555555555556,89.77777777777777,0.508888888888889,12.11111111111111,33.22222222222222,0.364,12.777777777777779,18.22222222222222,0.7000000000000001,10.444444444444445,34.666666666666664,45.111111111111114,30.0,8.0,6.444444444444445,12.333333333333334,17.88888888888889,116.0,,240.0,0.5940000000000001,0.5765555555555556,0.37066666666666664,0.20511111111111113,25.233333333333334,76.71111111111112,52.13333333333333,65.6888888888889,8.211111111111112,11.466666666666667,11.177777777777777,100.0,119.45555555555558,109.07777777777778,,9
LAL,Team Totals,245.55555555555554,40.77777777777778,86.11111111111111,0.4748888888888889,9.333333333333334,30.0,0.3098888888888889,19.555555555555557,25.555555555555557,0.7685555555555557,7.777777777777778,35.0,42.77777777777778,24.666666666666668,7.555555555555555,6.888888888888889,13.666666666666666,20.0,110.44444444444444,,245.55555555555554,0.5675555555555555,0.5283333333333333,0.3463333333333334,0.2946666666666667,17.666666666666668,74.06666666666666,47.06666666666667,60.28888888888889,7.477777777777779,11.71111111111111,12.366666666666667,100.0,108.61111111111111,114.86666666666666,,9
GSW,Team Totals,240.0,41.2,90.7,0.45509999999999995,13.8,38.7,0.3581000000000001,18.2,23.7,0.7741,13.4,33.3,46.7,27.3,7.9,4.1,14.3,20.9,114.4,,240.0,0.5679,0.5317,0.4274,0.26069999999999993,28.340000000000003,74.66,51.19,66.72,7.909999999999999,7.590000000000001,12.430000000000003,100.0,115.63000000000002,112.00999999999996,,10
PHO,Team Totals,242.77777777777777,40.111111111111114,87.0,0.4626666666666666,12.777777777777779,34.77777777777778,0.36600000000000005,20.22222222222222,24.77777777777778,0.8115555555555555,11.555555555555555,34.666666666666664,46.22222222222222,25.555555555555557,7.777777777777778,6.777777777777778,16.11111111111111,18.11111111111111,113.22222222222223,,242.77777777777777,0.58,0.5363333333333333,0.39988888888888885,0.2856666666666667,26.477777777777778,75.58888888888889,52.1,63.67777777777778,7.811111111111111,11.466666666666667,14.100000000000001,100.0,113.33333333333331,112.34444444444443,,9
ORL,Team Totals,240.0,39.666666666666664,87.44444444444444,0.45433333333333337,9.88888888888889,29.88888888888889,0.331,20.88888888888889,28.0,0.7533333333333334,12.666666666666666,32.666666666666664,45.333333333333336,24.22222222222222,9.666666666666666,5.222222222222222,15.444444444444445,21.11111111111111,110.11111111111111,,240.0,0.5518888888888889,0.5104444444444444,0.34211111111111114,0.32555555555555554,28.666666666666668,80.3,53.67777777777778,61.34444444444445,9.655555555555557,10.3,13.41111111111111,100.0,110.56666666666666,106.17777777777778,,9
HOU,Team Totals,243.125,41.5,87.0,0.47712499999999997,12.75,33.875,0.37487499999999996,15.75,21.5,0.7242499999999998,9.125,34.0,43.125,26.0,6.875,3.375,12.625,21.75,111.5,,243.125,0.579125,0.551875,0.392125,0.25,21.425,75.86250000000001,49.387499999999996,62.875,7.0625,7.1625000000000005,11.5,100.0,114.61249999999998,108.78749999999998,,8
NYK,Team Totals,240.0,38.375,92.375,0.416,13.0,37.25,0.340875,17.375,24.0,0.735375,15.0,35.0,50.0,22.875,8.75,1.875,12.75,17.75,107.125,,240.0,0.521125,0.48600000000000004,0.40275,0.260125,30.3625,81.25,53.887499999999996,59.3,9.037500000000001,3.7750000000000004,11.000000000000002,100.0,110.37500000000001,105.7875,,8
BOS,Team Totals,242.77777777777777,43.333333333333336,91.33333333333333,0.47455555555555556,15.777777777777779,43.666666666666664,0.3652222222222222,17.77777777777778,22.333333333333332,0.7773333333333332,11.222222222222221,38.22222222222222,49.44444444444444,25.0,6.666666666666667,5.111111111111111,12.666666666666666,18.22222222222222,120.22222222222223,,242.77777777777777,0.5947777777777776,0.5604444444444444,0.4788888888888889,0.24777777777777776,25.111111111111114,79.24444444444444,53.5,58.099999999999994,6.5777777777777775,9.488888888888889,11.11111111111111,100.0,120.45555555555558,106.98888888888888,,9
IND,Team Totals,240.0,47.44444444444444,95.66666666666667,0.49511111111111117,15.777777777777779,40.77777777777778,0.38766666666666666,15.333333333333334,18.77777777777778,0.8097777777777777,10.0,33.111111111111114,43.111111111111114,30.666666666666668,7.444444444444445,5.555555555555555,12.555555555555555,20.77777777777778,126.0,,240.0,0.6060000000000001,0.5779999999999998,0.4278888888888889,0.19955555555555557,23.522222222222222,75.12222222222222,49.44444444444444,64.80000000000001,7.177777777777779,8.488888888888887,10.788888888888886,100.0,122.26666666666668,118.0888888888889,,9
WAS,Team Totals,240.0,44.875,92.375,0.48662500000000003,13.125,36.125,0.36774999999999997,16.125,21.625,0.7349999999999999,9.125,29.5,38.625,28.5,8.5,5.875,14.375,19.625,119.0,,240.0,0.585,0.55775,0.39125000000000004,0.235,19.3125,71.2625,43.8125,63.55,8.125,10.1625,12.4,100.0,113.725,120.63750000000002,,8
