Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jaylen Brown,35:08,8,20,.400,1,4,.250,3,4,.750,1,3,4,0,4,2,3,3,20,+10,35:08,.460,.425,.200,.200,3.7,8.0,6.2,0.0,5.4,4.6,12.1,30.0,86,110,-7.1
Jrue Holiday,34:58,4,11,.364,3,5,.600,2,2,1.000,0,5,5,6,1,0,3,2,13,+7,34:58,.547,.500,.455,.182,0.0,13.5,7.8,24.6,1.3,0.0,20.2,18.1,109,120,-3.0
Al Horford,33:19,7,9,.778,2,4,.500,4,4,1.000,2,4,6,3,1,2,1,4,20,+10,33:19,.929,.889,.444,.444,7.8,11.3,9.8,14.9,1.4,4.9,8.5,15.0,178,117,9.6
Derrick White,32:03,5,11,.455,3,4,.750,8,8,1.000,1,5,6,5,1,1,1,2,21,+20,32:03,.723,.591,.364,.727,4.0,14.7,10.2,23.8,1.5,2.5,6.4,20.6,157,118,7.5
Jayson Tatum,27:27,6,9,.667,2,5,.400,7,9,.778,0,7,7,4,1,1,7,1,21,-7,27:27,.810,.778,.556,1.000,0.0,24.0,13.9,24.5,1.7,3.0,35.1,30.9,107,113,1.9
Sam Hauser,25:52,3,5,.600,3,4,.750,2,2,1.000,1,4,5,1,1,1,3,2,11,-3,25:52,.935,.900,.800,.400,5.0,14.6,10.5,5.6,1.8,3.1,33.8,14.6,118,116,2.8
Payton Pritchard,23:21,3,7,.429,2,6,.333,2,2,1.000,0,2,2,5,1,0,0,1,10,-2,23:21,.635,.571,.857,.286,0.0,8.1,4.7,31.3,2.0,0.0,0.0,14.4,157,120,4.9
Neemias Queta,10:11,1,1,1.000,0,0,,3,4,.750,2,3,5,0,0,0,2,1,5,+3,10:11,.906,1.000,.000,4.000,25.5,27.7,26.8,0.0,0.0,0.0,42.0,19.9,117,117,-6.2
Dalano Banton,10:04,2,4,.500,0,1,.000,0,1,.000,3,2,5,1,0,1,0,1,4,+1,10:04,.450,.500,.250,.250,38.7,18.7,27.1,16.2,0.0,8.1,0.0,18.8,132,116,2.8
Luke Kornet,7:35,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-9,7:35,,,,,0.0,12.4,7.2,0.0,0.0,0.0,,0.0,0,123,-8.1
Oshae Brissett,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Svi Mykhailiuk,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Lamar Stevens,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,39,77,.506,16,33,.485,31,36,.861,10,36,46,25,10,8,20,18,125,,240,.673,.610,.429,.468,27.0,70.6,52.3,64.1,9.8,13.6,17.7,100.0,122.8,116.9,
