Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Luka Dončić,30:32,13,21,.619,4,7,.571,11,14,.786,0,6,6,5,1,0,4,1,41,+23,30:32,.755,.714,.333,.667,0.0,20.5,10.6,36.5,1.5,0.0,12.8,43.3,132,95,14.5
Kyrie Irving,28:58,10,19,.526,4,8,.500,5,6,.833,1,8,9,5,2,0,1,0,29,+20,28:58,.670,.632,.421,.316,3.9,28.8,16.8,32.6,3.2,0.0,4.4,33.2,135,89,14.2
Josh Green,27:13,3,5,.600,0,2,.000,2,2,1.000,0,4,4,1,2,0,0,4,8,+22,27:13,.680,.600,.400,.400,0.0,15.3,7.9,4.8,3.4,0.0,0.0,9.2,143,92,-1.9
Derrick Jones Jr.,22:33,2,3,.667,0,0,,1,2,.500,0,0,0,1,2,2,1,2,5,+23,22:33,.644,.667,.000,.667,0.0,0.0,0.0,5.6,4.1,9.1,20.5,9.2,105,90,0.8
Dereck Lively II,18:48,0,1,.000,0,0,,0,0,,1,3,4,4,2,3,0,1,0,+23,18:48,.000,.000,.000,.000,5.9,16.7,11.5,24.3,4.9,16.3,0.0,2.3,148,80,10.3
Tim Hardaway Jr.,23:27,5,10,.500,2,5,.400,2,2,1.000,0,3,3,0,0,0,0,2,14,+8,23:27,.643,.600,.500,.200,0.0,13.3,6.9,0.0,0.0,0.0,0.0,19.7,125,101,-3.1
Seth Curry,15:21,0,1,.000,0,0,,0,0,,0,1,1,2,0,0,0,0,0,+28,15:21,.000,.000,.000,.000,0.0,6.8,3.5,14.9,0.0,0.0,0.0,2.8,93,103,-5.6
Grant Williams,14:35,1,2,.500,0,0,,0,0,,1,1,2,2,0,0,3,2,2,+4,14:35,.500,.500,.000,.000,7.7,7.2,7.4,17.0,0.0,0.0,60.0,14.6,69,102,-12.5
Dwight Powell,12:53,1,1,1.000,0,0,,3,6,.500,1,2,3,2,0,0,1,2,5,+6,12:53,.687,1.000,.000,6.000,8.7,16.2,12.6,19.5,0.0,0.0,21.6,15.3,130,99,-2.0
Markieff Morris,12:00,1,3,.333,1,1,1.000,0,0,,0,3,3,1,1,0,1,2,3,+1,12:00,.500,.500,.333,.000,0.0,26.1,13.5,10.5,3.8,0.0,25.0,14.2,82,88,-3.6
Jaden Hardy,10:52,4,10,.400,1,6,.167,2,3,.667,0,1,1,1,0,1,0,0,11,+2,10:52,.486,.450,.600,.300,0.0,9.6,5.0,18.2,0.0,9.4,0.0,44.2,100,97,-1.2
Olivier-Maxence Prosper,8:26,1,3,.333,0,0,,3,4,.750,2,3,5,1,0,1,0,1,5,-3,8:26,.375,.375,.250,.000,0.0,0.0,0.0,0.0,5.4,0.0,0.0,20.1,75,92,-7.1
A.J. Lawson,8:26,1,4,.250,1,1,1.000,0,0,,0,0,0,0,1,0,0,1,3,-3,8:26,.525,.333,.000,1.333,26.5,37.1,32.0,15.7,0.0,12.1,0.0,24.0,137,87,5.5
Brandon Williams,5:56,0,1,.000,0,0,,0,2,.000,1,1,2,0,1,0,0,0,0,-9,5:56,.000,.000,.000,2.000,18.8,17.6,18.2,0.0,7.7,0.0,0.0,13.5,46,82,-6.6
Team Totals,240,42,84,.500,13,30,.433,29,41,.707,7,36,43,25,12,7,11,18,126,,240,.617,.577,.357,.488,16.3,78.3,48.3,59.5,11.5,14.9,9.7,100.0,120.3,92.6,
