Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Lauri Markkanen,49:41,15,27,.556,2,10,.200,6,9,.667,7,10,17,0,2,2,1,3,38,+2,49:41,.614,.593,.370,.333,13.6,27.1,19.3,0.0,2.0,4.1,3.1,25.4,140,118,7.2
John Collins,43:24,5,14,.357,3,5,.600,2,2,1.000,4,8,12,0,2,1,1,2,15,-4,43:24,.504,.464,.357,.143,8.9,24.9,15.6,0.0,2.3,2.3,6.3,14.4,124,119,-2.4
Jordan Clarkson,38:55,8,23,.348,1,6,.167,5,7,.714,3,4,7,5,2,0,2,5,22,-9,38:55,.422,.370,.261,.304,7.5,13.9,10.1,20.7,2.6,0.0,7.1,28.5,109,123,-4.3
Ochai Agbaji,34:19,1,1,1.000,1,1,1.000,0,0,,2,1,3,1,1,1,1,4,3,-14,34:19,1.500,1.500,1.000,.000,5.6,3.9,4.9,3.6,1.5,3.0,50.0,2.3,137,126,-2.5
Keyonte George,34:01,2,12,.167,0,5,.000,3,4,.750,2,3,5,11,1,0,5,2,7,-9,34:01,.254,.167,.417,.333,5.7,11.9,8.3,42.1,1.5,0.0,26.7,21.7,81,126,-9.8
Talen Horton-Tucker,29:16,9,18,.500,4,10,.400,3,3,1.000,2,2,4,3,2,0,1,4,25,+1,29:16,.647,.611,.556,.167,6.6,9.2,7.7,19.7,3.5,0.0,4.9,27.4,148,122,11.1
Collin Sexton,22:31,6,13,.462,3,6,.500,3,3,1.000,3,2,5,2,1,0,2,0,18,+12,22:31,.628,.577,.462,.231,12.9,12.0,12.5,15.8,2.3,0.0,12.3,28.6,133,124,9.9
Kelly Olynyk,20:15,1,4,.250,0,2,.000,4,4,1.000,3,2,5,5,0,0,4,6,6,+2,20:15,.521,.250,.500,1.000,14.3,13.3,13.9,31.7,0.0,0.0,41.0,19.0,97,129,-9.9
Simone Fontecchio,17:37,1,3,.333,1,1,1.000,0,0,,1,0,1,0,0,1,1,1,3,+4,17:37,.500,.500,.333,.000,5.5,0.0,3.2,0.0,0.0,5.8,25.0,9.0,92,128,-6.9
Kris Dunn,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Taylor Hendricks,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Luka Šamanić,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Brice Sensabaugh,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Omer Yurtseven,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,290,48,115,.417,15,46,.326,26,32,.813,27,32,59,27,11,5,18,27,137,,290,.531,.483,.400,.278,45.0,74.4,57.3,56.3,9.6,8.8,12.2,100.0,119.8,122.4,
