Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Miles Bridges,32:49,4,13,.308,1,4,.250,5,5,1.000,1,8,9,0,1,0,1,1,14,-32,32:49,.461,.346,.308,.385,2.7,33.4,14.8,0.0,1.4,0.0,6.2,19.7,99,131,-8.1
Terry Rozier,28:23,6,14,.429,3,9,.333,1,2,.500,0,2,2,2,2,1,1,2,16,-32,28:23,.538,.536,.643,.143,0.0,9.7,3.8,15.5,3.3,3.5,6.3,22.3,106,127,0.4
LaMelo Ball,26:42,5,14,.357,3,9,.333,15,16,.938,0,3,3,5,5,0,6,4,28,-16,26:42,.665,.464,.643,1.143,0.0,15.4,6.1,39.1,8.7,0.0,22.2,40.4,115,116,12.1
Nick Richards,22:11,5,8,.625,0,0,,2,2,1.000,5,3,8,1,0,1,0,3,12,-19,22:11,.676,.625,.000,.250,20.0,18.5,19.4,10.2,0.0,4.4,0.0,16.0,155,133,0.4
Brandon Miller,9:27,0,5,.000,0,1,.000,1,2,.500,2,0,2,1,1,0,1,1,1,-5,9:27,.085,.000,.200,.400,18.8,0.0,11.4,15.9,4.9,0.0,14.5,29.0,41,127,-21.0
Nick Smith Jr.,24:30,4,9,.444,1,3,.333,0,0,,2,4,6,5,0,0,1,2,9,-16,24:30,.500,.500,.333,.000,7.3,22.4,13.2,40.5,0.0,0.0,10.0,16.3,115,135,-2.4
Bryce McGowens,23:30,5,7,.714,1,2,.500,1,1,1.000,0,0,0,0,1,0,4,1,12,-18,23:30,.806,.786,.286,.143,0.0,0.0,0.0,0.0,2.0,0.0,35.0,19.4,86,134,-7.6
Ish Smith,21:33,0,4,.000,0,0,,0,0,,0,2,2,6,1,0,2,0,0,-14,21:33,.000,.000,.000,.000,0.0,12.7,5.0,41.8,2.2,0.0,33.3,11.1,47,132,-12.0
JT Thor,18:58,2,7,.286,1,3,.333,0,0,,2,2,4,0,0,0,1,3,5,-1,18:58,.357,.357,.429,.000,9.4,14.5,11.4,0.0,0.0,0.0,12.5,16.8,77,136,-15.5
Nathan Mensah,18:47,0,4,.000,0,0,,0,0,,4,3,7,2,0,0,2,6,0,-9,18:47,.000,.000,.000,.000,18.9,21.9,20.1,16.0,0.0,0.0,33.3,12.7,48,135,-20.4
Leaky Black,7:22,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,1,2,-9,7:22,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,103,138,-12.7
James Bouknight,5:47,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,1,0,0,0,-9,5:47,.000,.000,1.000,.000,0.0,23.7,9.3,0.0,0.0,16.9,0.0,13.8,0,124,-14.4
Cody Martin,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Team Totals,240,32,89,.360,10,34,.294,25,28,.893,16,28,44,22,11,3,19,24,99,,240,.489,.416,.382,.315,29.6,80.0,49.4,68.8,10.6,6.1,15.8,100.0,95.8,130.6,
