Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jonathan Kuminga,31:41,8,13,.615,0,2,.000,2,3,.667,3,4,7,3,0,1,1,3,18,+21,31:41,.628,.615,.154,.231,13.0,12.9,12.9,13.0,0.0,2.6,6.5,23.3,132,105,1.7
Stephen Curry,31:01,7,15,.467,3,10,.300,0,0,,1,1,2,6,0,0,1,1,17,+19,31:01,.567,.567,.667,.000,4.4,3.3,3.8,25.7,0.0,0.0,6.3,24.9,122,110,1.8
Klay Thompson,30:58,11,20,.550,6,14,.429,0,0,,1,4,5,2,0,1,1,1,28,+25,30:58,.700,.700,.700,.000,4.4,13.2,9.5,10.4,0.0,2.6,4.8,32.7,129,105,10.1
Andrew Wiggins,30:36,7,12,.583,1,5,.200,2,2,1.000,0,7,7,1,0,2,1,1,17,+17,30:36,.660,.625,.417,.167,0.0,23.4,13.4,4.4,0.0,5.3,7.2,21.9,121,99,2.5
Draymond Green,27:43,2,5,.400,0,1,.000,0,0,,0,9,9,8,2,0,1,5,4,+9,27:43,.400,.400,.200,.000,0.0,33.2,19.0,31.8,3.8,0.0,16.7,10.5,120,91,4.1
Chris Paul,23:01,0,2,.000,0,1,.000,0,0,,0,2,2,7,2,0,3,2,0,+1,23:01,.000,.000,.500,.000,0.0,8.9,5.1,31.1,4.6,0.0,60.0,10.5,72,98,-5.4
Brandin Podziemski,22:02,3,5,.600,0,2,.000,0,1,.000,1,4,5,1,1,0,1,1,6,-4,22:02,.551,.600,.400,.200,6.2,18.5,13.3,5.4,2.4,0.0,15.5,14.1,102,99,-3.0
Kevon Looney,18:43,3,5,.600,0,0,,1,2,.500,1,5,6,1,0,0,0,3,7,+7,18:43,.595,.600,.000,.400,7.3,27.3,18.8,6.5,0.0,0.0,0.0,15.2,133,101,-2.7
Gary Payton II,13:30,1,3,.333,0,0,,0,0,,0,0,0,0,1,1,0,1,2,-3,13:30,.333,.333,.000,.000,0.0,0.0,0.0,0.0,3.9,6.0,0.0,10.7,69,98,-3.8
Moses Moody,6:03,3,3,1.000,2,2,1.000,1,2,.500,0,0,0,1,0,0,1,1,9,-2,6:03,1.160,1.333,.667,.667,0.0,0.0,0.0,34.2,0.0,0.0,20.5,39.0,140,111,31.0
Gui Santos,1:34,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,5,+5,1:34,,,,,0.0,0.0,0.0,65.2,0.0,0.0,,0.0,228,111,20.6
Lester Quinones,1:34,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+5,1:34,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,110,-17.8
Jerome Robinson,1:34,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+5,1:34,1.250,1.250,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.6,250,111,88.3
Dario Šarić,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,47,85,.553,13,38,.342,6,10,.600,7,36,43,31,6,5,10,20,113,,240,.632,.629,.447,.118,20.0,76.6,52.4,66.0,6.6,8.5,10.1,100.0,124.0,100.9,
