Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Luka Dončić,38:32,11,24,.458,4,11,.364,8,12,.667,1,7,8,9,1,2,5,1,34,-22,38:32,.581,.542,.458,.500,2.6,25.6,12.2,41.1,1.3,4.9,14.6,38.5,112,129,8.6
Josh Green,31:02,3,8,.375,2,6,.333,0,0,,3,1,4,3,0,0,1,1,8,-13,31:02,.500,.500,.750,.000,9.7,4.5,7.5,12.8,0.0,0.0,11.1,12.6,116,139,-4.4
Dereck Lively II,25:29,4,5,.800,0,0,,0,0,,1,1,2,1,1,1,0,2,8,-20,25:29,.800,.800,.000,.000,3.9,5.5,4.6,5.6,1.9,3.7,0.0,8.5,167,132,-0.1
Derrick Jones Jr.,24:03,3,8,.375,0,3,.000,0,1,.000,1,1,2,1,0,0,3,3,6,-35,24:03,.355,.375,.375,.125,4.2,5.9,4.9,5.7,0.0,0.0,26.2,20.6,61,138,-18.4
Grant Williams,11:25,3,6,.500,2,4,.500,0,0,,0,1,1,1,0,0,3,3,8,+5,11:25,.667,.667,.667,.000,0.0,12.4,5.1,14.8,0.0,0.0,33.3,34.1,82,136,-10.7
Tim Hardaway Jr.,34:15,6,16,.375,4,10,.400,1,2,.500,0,5,5,2,2,0,1,1,17,-21,34:15,.504,.500,.625,.125,0.0,20.6,8.5,8.6,2.9,0.0,5.6,22.6,100,129,-1.7
Maxi Kleber,22:18,1,2,.500,0,1,.000,0,0,,2,1,3,3,0,0,1,3,2,+2,22:18,.500,.500,.500,.000,9.0,6.3,7.9,16.6,0.0,0.0,33.3,5.8,124,138,-6.0
Dante Exum,18:33,2,4,.500,1,1,1.000,1,2,.500,0,2,2,2,0,0,0,1,6,-14,18:33,.615,.625,.250,.500,0.0,15.2,6.3,14.4,0.0,0.0,0.0,11.4,138,137,-3.2
Jaden Hardy,15:10,4,9,.444,3,4,.750,0,0,,0,3,3,2,0,0,0,1,11,+3,15:10,.611,.611,.444,.000,0.0,27.9,11.6,22.3,0.0,0.0,0.0,25.7,128,134,5.7
Richaun Holmes,4:48,2,2,1.000,0,0,,0,0,,2,0,2,0,0,0,0,0,4,0,4:48,1.000,1.000,.000,.000,41.7,0.0,24.4,0.0,0.0,0.0,0.0,18.0,213,140,12.5
A.J. Lawson,4:48,1,3,.333,1,2,.500,0,0,,0,1,1,1,0,0,0,0,3,0,4:48,.500,.500,.667,.000,0.0,29.4,12.2,32.3,0.0,0.0,0.0,27.0,117,134,4.9
Brandon Williams,4:48,1,2,.500,0,1,.000,0,1,.000,0,0,0,0,0,0,0,0,2,0,4:48,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,140,-8.9
Olivier-Maxence Prosper,4:48,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,4:48,.410,.500,.500,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,78,140,-12.9
Seth Curry,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Markieff Morris,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,41,89,.461,17,43,.395,10,18,.556,10,23,33,25,4,3,14,16,109,,240,.562,.556,.483,.202,20.8,67.6,40.2,61.0,4.1,5.9,12.6,100.0,110.9,134.3,
