Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jerami Grant,41:18,7,17,.412,2,5,.400,8,12,.667,2,3,5,4,0,0,4,2,24,-7,41:18,.539,.471,.294,.706,6.0,8.9,7.5,18.7,0.0,0.0,15.2,30.4,104,115,-0.9
Deandre Ayton,37:14,9,18,.500,0,0,,0,0,,6,11,17,3,2,3,3,0,18,-7,37:14,.500,.500,.000,.000,19.8,36.4,28.1,18.1,3.0,7.9,14.3,26.9,102,96,6.9
Matisse Thybulle,29:11,2,6,.333,1,5,.200,2,2,1.000,1,1,2,1,2,0,1,0,7,-13,29:11,.509,.417,.833,.333,4.2,4.2,4.2,5.5,3.8,0.0,12.7,12.9,105,107,0.2
Jabari Walker,28:57,3,5,.600,0,1,.000,0,0,,1,3,4,0,0,0,1,4,6,-16,28:57,.600,.600,.200,.000,4.3,12.8,8.5,0.0,0.0,0.0,16.7,9.9,102,113,-8.2
Ashton Hagans,23:14,2,4,.500,0,1,.000,1,2,.500,0,2,2,4,1,1,1,4,5,-5,23:14,.512,.500,.250,.500,0.0,10.6,5.3,28.6,2.4,4.2,17.0,12.1,108,105,0.3
Dalano Banton,24:46,5,14,.357,1,5,.200,1,1,1.000,0,3,3,3,0,0,2,0,12,-4,24:46,.416,.393,.357,.071,0.0,14.9,7.5,24.9,0.0,0.0,12.2,31.7,86,113,-5.3
Kris Murray,22:26,1,2,.500,1,1,1.000,0,0,,0,4,4,2,1,0,0,0,3,+8,22:26,.750,.750,.500,.000,0.0,21.9,11.0,13.9,2.5,0.0,0.0,4.3,169,106,4.8
Toumani Camara,19:49,2,8,.250,1,3,.333,0,0,,0,3,3,1,1,0,3,1,5,+3,19:49,.313,.313,.375,.000,0.0,18.6,9.3,8.6,2.8,0.0,27.3,26.5,52,106,-13.2
Ibou Badji,10:46,2,2,1.000,0,0,,0,0,,0,1,1,1,0,0,1,3,4,-2,10:46,1.000,1.000,.000,.000,0.0,11.4,5.7,18.5,0.0,0.0,33.3,13.3,122,113,-1.7
Justin Minaya,2:19,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,0,0,-2,2:19,,,,,53.1,0.0,26.6,0.0,0.0,0.0,100.0,20.6,42,117,-20.9
Scoot Henderson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Rayan Rupert,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,33,76,.434,6,21,.286,12,17,.706,11,31,42,19,7,4,17,14,84,,240,.503,.474,.276,.224,28.2,79.5,53.8,57.6,8.1,8.2,16.9,100.0,97.4,107.9,
