Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Mikal Bridges,35:03,12,19,.632,3,4,.750,5,5,1.000,0,5,5,6,0,1,1,2,32,+1,35:03,.755,.711,.211,.263,0.0,15.6,7.3,30.9,0.0,2.3,4.5,26.1,152,116,13.8
Cameron Johnson,30:14,7,13,.538,3,6,.500,0,0,,1,5,6,3,1,0,0,2,17,-5,30:14,.654,.654,.462,.000,3.2,18.0,10.1,14.9,1.6,0.0,0.0,17.7,140,113,6.1
Spencer Dinwiddie,28:16,5,19,.263,1,5,.200,2,3,.667,1,1,2,4,1,1,2,0,13,-7,28:16,.320,.289,.263,.158,3.4,3.9,3.6,19.7,1.7,2.9,9.0,32.5,75,115,-9.4
Nic Claxton,28:13,1,5,.200,0,0,,2,4,.500,2,8,10,4,1,1,0,1,4,-5,28:13,.296,.200,.000,.800,6.8,30.9,18.1,16.5,1.7,2.9,0.0,9.9,104,107,0.2
Cam Thomas,26:53,3,10,.300,0,2,.000,0,0,,0,1,1,1,0,0,5,2,6,-5,26:53,.300,.300,.200,.000,0.0,4.1,1.9,4.7,0.0,0.0,33.3,23.0,43,121,-22.5
Dorian Finney-Smith,30:03,6,10,.600,3,6,.500,0,0,,2,3,5,0,1,1,1,3,15,+6,30:03,.750,.750,.600,.000,6.4,10.9,8.5,0.0,1.6,2.7,9.1,15.1,135,113,3.5
Dennis Smith Jr.,21:34,4,7,.571,0,0,,5,5,1.000,2,1,3,4,2,0,0,3,13,+5,21:34,.707,.571,.000,.714,8.9,5.1,7.1,26.1,4.4,0.0,0.0,17.6,165,110,11.0
Royce O'Neale,20:36,2,6,.333,1,4,.250,1,2,.500,0,3,3,2,1,0,0,2,6,+10,20:36,.436,.417,.667,.333,0.0,15.9,7.4,12.2,2.3,0.0,0.0,13.8,105,112,-2.4
Day'Ron Sharpe,19:05,3,5,.600,0,0,,2,5,.400,4,6,10,0,0,2,3,4,8,+5,19:05,.556,.600,.000,1.000,20.1,34.3,26.8,0.0,0.0,8.5,29.4,22.0,92,106,-8.7
Harry Giles,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Lonnie Walker IV,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
Trendon Watford,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,43,94,.457,11,27,.407,17,24,.708,12,33,45,24,7,6,12,19,114,,240,.545,.516,.287,.255,24.0,75.0,47.9,55.8,6.9,10.2,10.3,100.0,113.0,112.0,
