Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Miles McBride,45:11,9,22,.409,2,10,.200,1,1,1.000,4,2,6,5,2,0,2,1,21,-11,45:11,.468,.455,.455,.045,8.9,5.6,7.4,16.4,2.3,0.0,8.2,23.0,107,129,-2.7
Donte DiVincenzo,43:13,13,26,.500,7,12,.583,3,4,.750,0,2,2,3,0,0,4,0,36,-19,43:13,.648,.635,.462,.154,0.0,5.8,2.6,12.1,0.0,0.0,12.6,31.3,115,135,2.1
Precious Achiuwa,41:25,6,9,.667,1,2,.500,0,0,,3,13,16,3,0,1,3,5,13,-14,41:25,.722,.722,.222,.000,7.2,39.6,21.6,9.9,0.0,2.9,25.0,12.3,117,128,-1.9
Josh Hart,38:51,8,22,.364,3,8,.375,4,4,1.000,1,9,10,12,1,0,2,3,23,-12,38:51,.484,.432,.364,.182,2.6,29.3,14.4,46.2,1.3,0.0,7.8,28.2,118,128,5.8
Isaiah Hartenstein,15:23,4,5,.800,0,0,,2,2,1.000,2,2,4,2,2,0,2,2,10,-10,15:23,.850,.800,.000,.400,13.0,16.4,14.5,21.1,6.6,0.0,25.4,21.8,134,117,9.9
Taj Gibson,22:16,0,3,.000,0,1,.000,0,0,,2,2,4,1,0,0,1,4,0,+8,22:16,.000,.000,.333,.000,9.0,11.3,10.0,5.1,0.0,0.0,25.0,7.6,47,134,-15.7
Charlie Brown Jr.,22:11,1,5,.200,1,3,.333,0,0,,1,1,2,0,0,1,0,4,3,-11,22:11,.300,.300,.600,.000,4.5,5.7,5.0,0.0,0.0,5.4,0.0,9.6,80,130,-11.2
Jacob Toppin,11:30,1,2,.500,0,1,.000,0,0,,1,1,2,1,0,0,0,0,2,-1,11:30,.500,.500,.500,.000,8.7,11.0,9.7,11.0,0.0,0.0,0.0,7.4,139,134,-3.6
OG Anunoby,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Jalen Brunson,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Julius Randle,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Jericho Sims,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Duane Washington Jr.,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Team Totals,240,42,94,.447,14,37,.378,10,11,.909,14,32,46,27,5,2,14,19,108,,240,.546,.521,.394,.117,29.2,84.2,53.5,64.3,5.3,5.0,12.4,100.0,114.4,129.2,
