,Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Games Played
Nikola Jokić,Nikola Jokić,36:16,10.285714285714286,19.071428571428573,0.5393258426966292,1.1785714285714286,3.6785714285714284,0.32038834951456313,4.749999999999999,6.035714285714286,0.78698224852071,3.3214285714285716,9.071428571428571,12.392857142857142,9.321428571428573,1.1785714285714284,0.7857142857142857,2.642857142857143,2.5357142857142856,26.5,7.75,36:16,0.6098362811493194,0.5702247191011236,0.22228571428571428,0.3172142857142857,10.032142857142858,28.274999999999995,19.135714285714293,43.267857142857146,1.989285714285714,2.0464285714285717,9.235714285714286,29.446428571428573,130.35714285714292,109.67857142857143,12.824999999999998,28
Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,36:15,3.6666666666666665,7.888888888888889,0.46478873239436613,1.4444444444444444,3.4814814814814814,0.4148936170212766,1.7037037037037037,1.8888888888888888,0.9019607843137255,0.4074074074074074,1.5555555555555556,1.962962962962963,2.518518518518519,1.4074074074074074,0.48148148148148145,1.111111111111111,1.9629629629629635,10.481481481481481,7.592592592592593,36:15,0.6010023785253142,0.556338028169014,0.4445185185185185,0.2732962962962963,1.9333333333333338,7.122222222222224,4.692592592592593,10.892592592592594,1.6740740740740738,1.262962962962963,11.48148148148148,14.455555555555556,124.14814814814815,116.88888888888889,-1.3740740740740744,27
Aaron Gordon,Aaron Gordon,34:59,5.52,10.72,0.5149253731343283,0.48,1.92,0.25,1.76,3.04,0.5789473684210527,2.84,4.160000000000001,7.0,3.6,0.96,0.64,1.44,1.68,13.28,5.04,34:59,0.5506900212314224,0.5373134328358209,0.18188,0.31092000000000003,9.66,13.759999999999998,11.767999999999999,15.440000000000005,1.4840000000000004,1.8359999999999999,10.856,18.236,116.88,114.36,0.23600000000000004,25
Jamal Murray,Jamal Murray,34:15,6.866666666666666,15.0,0.45777777777777773,2.3333333333333335,5.4,0.43209876543209874,2.3333333333333335,2.533333333333333,0.9210526315789475,0.4,2.933333333333333,3.3333333333333335,5.733333333333333,0.6,0.8,1.9333333333333333,2.066666666666667,18.4,5.4,34:15,0.5709084891610127,0.5355555555555556,0.33999999999999997,0.16726666666666662,1.4933333333333334,12.013333333333332,6.939999999999999,25.519999999999996,1.0866666666666667,2.166666666666667,9.640000000000002,26.633333333333336,115.93333333333334,115.6,1.98,15
Michael Porter Jr.,Michael Porter Jr.,30:08,6.275862068965517,13.448275862068966,0.4666666666666666,2.7241379310344827,7.068965517241379,0.3853658536585366,1.0344827586206897,1.3793103448275863,0.75,1.5862068965517242,6.241379310344827,7.827586206896551,1.5172413793103448,0.4827586206896552,0.6896551724137931,1.1379310344827585,2.03448275862069,16.310344827586206,5.241379310344827,30:08,0.5802257114818449,0.5679487179487179,0.5324827586206897,0.10113793103448275,5.913793103448274,21.93103448275862,13.803448275862069,6.637931034482758,0.7827586206896552,1.8275862068965518,7.586206896551725,21.26551724137932,113.44827586206897,114.41379310344827,-0.8275862068965517,29
Reggie Jackson,Reggie Jackson,24:04,5.344827586206897,10.827586206896552,0.49363057324840764,1.6551724137931034,4.172413793103449,0.39669421487603296,1.0344827586206897,1.4482758620689655,0.7142857142857143,0.3793103448275862,1.8275862068965518,2.206896551724138,4.517241379310345,0.6551724137931034,0.24137931034482765,1.4827586206896552,2.03448275862069,13.379310344827585,2.0689655172413794,24:04,0.5834937439846005,0.5700636942675159,0.39579310344827584,0.1323448275862069,1.5689655172413794,7.6344827586206865,4.6482758620689655,25.47931034482759,1.3931034482758624,0.8655172413793102,12.531034482758624,21.91379310344827,112.86206896551724,117.37931034482759,-0.7310344827586204,29
Christian Braun,Christian Braun,19:20,3.310344827586207,6.931034482758621,0.47761194029850745,0.6896551724137931,1.793103448275862,0.38461538461538464,1.2758620689655173,1.6896551724137931,0.7551020408163266,0.7931034482758621,3.0344827586206895,3.8275862068965525,1.793103448275862,0.41379310344827586,0.3103448275862069,0.7586206896551723,1.7241379310344827,8.586206896551722,-0.5517241379310344,19:20,0.5593997124370955,0.5273631840796019,0.27124137931034475,0.2972068965517241,4.458620689655172,16.182758620689654,10.306896551724137,11.424137931034481,1.0793103448275865,1.1827586206896554,8.641379310344828,17.775862068965516,111.79310344827586,115.75862068965517,-2.4827586206896544,29
Zeke Nnaji,Zeke Nnaji,11:44,1.434782608695652,2.869565217391304,0.5,0.17391304347826086,0.4782608695652174,0.3636363636363636,0.9565217391304348,1.5217391304347827,0.6285714285714286,1.347826086956522,1.173913043478261,2.5217391304347823,0.5652173913043478,0.21739130434782608,0.6521739130434783,0.6086956521739131,1.5217391304347827,4.0,-3.0869565217391304,11:44,0.5651105651105651,0.5303030303030303,0.13385054347826084,0.4998840579710146,12.869565217391301,12.091304347826087,12.639130434782608,6.878260869565219,0.8260869565217392,4.4391304347826095,18.275815217391305,16.1304347826087,106.04347826086956,113.95652173913044,-6.265217391304345,23
Peyton Watson,Peyton Watson,10:50,2.3333333333333335,4.518518518518518,0.516393442622951,0.4074074074074074,1.2222222222222223,0.3333333333333333,0.8518518518518519,1.3333333333333337,0.6388888888888887,0.6296296296296297,1.8888888888888888,2.5185185185185186,1.0740740740740742,0.5555555555555556,0.9259259259259259,0.5925925925925926,1.6296296296296295,5.925925925925927,-0.7037037037037037,10:50,0.5803830528148579,0.5614754098360657,0.24833333333333332,0.4207037037037037,4.4037037037037035,10.499999999999998,7.592592592592593,7.522222222222222,1.3888888888888888,5.337037037037037,9.88888888888889,14.42222222222222,112.22222222222223,112.4074074074074,-1.962962962962963,27
Jalen Pickett,Jalen Pickett,0:43,0.8333333333333334,1.75,0.4761904761904762,0.5,1.25,0.4,0.16666666666666666,0.16666666666666666,1.0,0.08333333333333333,0.75,0.8333333333333334,0.6666666666666666,0.25,0.0,0.5,0.5833333333333334,2.3333333333333335,0.75,0:43,0.6398537477148081,0.6190476190476192,,,1.3499999999999999,5.9416666666666655,3.5333333333333337,19.1,1.0833333333333333,0.0,,14.041666666666666,93.25,121.0,-4.816666666666667,12
Collin Gillespie,Collin Gillespie,0:43,0.7272727272727273,1.8181818181818181,0.4,0.2727272727272727,1.0909090909090908,0.25,0.09090909090909091,0.09090909090909091,1.0,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.7272727272727273,0.45454545454545453,0.0,0.36363636363636365,0.9090909090909091,1.8181818181818181,-1.0909090909090908,0:43,0.4892367906066536,0.47500000000000003,,,2.2818181818181817,5.7,3.7545454545454544,12.218181818181819,1.7999999999999998,0.0,,11.090909090909092,105.0909090909091,117.27272727272727,-5.000000000000001,11
Braxton Key,Braxton Key,0:43,0.16666666666666666,0.8333333333333334,0.19999999999999998,0.0,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0,0.5,0.5,0.8333333333333334,0.0,0.0,0.0,0.5,0.5,-1.6666666666666667,0:43,0.25510204081632654,0.19999999999999998,0.5833333333333334,0.0,0.0,19.849999999999998,10.0,10.549999999999999,0.0,0.0,8.333333333333334,29.400000000000002,111.5,118.16666666666667,13.016666666666667,6
D'Angelo Russell,D'Angelo Russell,36:11,5.821428571428571,12.535714285714286,0.46438746438746437,1.964285714285714,5.25,0.3741496598639455,1.5714285714285714,2.071428571428571,0.7586206896551725,0.35714285714285715,2.7857142857142856,3.142857142857143,6.214285714285714,0.8214285714285714,0.4642857142857143,1.7857142857142858,2.035714285714286,15.178571428571425,1.8462732919254667,36:11,0.5643790502496546,0.5427350427350427,0.42678571428571427,0.17739285714285713,0.9142857142857144,10.539285714285716,6.007142857142857,29.924999999999994,1.325,1.6321428571428573,12.253571428571428,21.571428571428577,109.32142857142857,114.89285714285714,0.28462732919254624,28
Anthony Davis,Anthony Davis,34:09,9.333333333333332,16.88888888888889,0.5526315789473684,0.25925925925925924,0.7777777777777777,0.33333333333333337,5.7407407407407405,7.148148148148148,0.8031088082901554,3.5185185185185186,9.370370370370372,12.88888888888889,3.037037037037037,1.1111111111111112,2.592592592592592,2.037037037037037,2.555555555555555,24.666666666666668,2.0202020202020203,34:09,0.6156178362789322,0.5603070175438596,0.053518518518518514,0.414037037037037,12.055555555555555,26.751851851851857,19.62222222222222,15.303703703703706,1.4777777777777776,6.107407407407407,8.970370370370366,26.8,125.29629629629629,105.85185185185185,5.893265993265993,27
Austin Reaves,Austin Reaves,31:20,5.413793103448276,11.241379310344826,0.48159509202454,1.6551724137931034,4.655172413793103,0.35555555555555557,3.1379310344827585,3.6206896551724137,0.8666666666666667,0.8620689655172413,3.6206896551724137,4.482758620689655,4.862068965517242,0.896551724137931,0.10344827586206896,2.3448275862068964,1.3793103448275863,15.620689655172415,-1.4692653673163418,31:20,0.6085437936593231,0.5552147239263805,0.4037586206896551,0.36044827586206907,3.272413793103448,12.7,8.241379310344824,23.055172413793105,1.4586206896551726,0.3103448275862069,15.689655172413795,22.40689655172413,115.65517241379311,115.34482758620689,0.6317841079460266,29
Taurean Prince,Taurean Prince,29:53,3.5185185185185186,8.074074074074074,0.43577981651376146,1.9629629629629628,5.185185185185185,0.37857142857142856,0.6296296296296297,0.8518518518518519,0.7391304347826088,0.2962962962962963,2.4074074074074074,2.7037037037037037,1.7777777777777777,0.7407407407407407,0.4444444444444444,0.8888888888888888,2.1481481481481484,9.62962962962963,-0.47089947089947093,29:53,0.5698755041206383,0.5573394495412843,0.6289629629629631,0.11692592592592593,1.1703703703703707,8.455555555555556,4.903703703703704,7.28148148148148,1.2222222222222223,1.1333333333333335,9.177777777777779,13.262962962962964,108.77777777777777,116.07407407407408,-3.062257495590828,27
LeBron James,LeBron James,29:00,9.444444444444445,17.59259259259259,0.5368421052631579,2.1481481481481484,5.518518518518518,0.389261744966443,4.111111111111111,5.666666666666667,0.7254901960784312,1.0,6.851851851851852,7.851851851851852,7.148148148148148,1.5185185185185186,0.6666666666666666,3.4814814814814814,1.2222222222222225,25.14814814814815,2.998316498316498,29:00,0.6260141613807347,0.5978947368421054,0.3241851851851852,0.33388888888888885,3.2037037037037033,20.84814814814815,12.47037037037037,35.84074074074075,2.051851851851852,1.6370370370370368,14.522222222222219,29.68518518518518,120.03703703703704,111.0,8.303703703703704,27
Gabe Vincent,Gabe Vincent,22:18,2.4,6.4,0.37499999999999994,0.4,3.4,0.11764705882352942,0.2,0.4,0.5,0.4,0.6,1.0,3.0,1.2,0.0,0.4,2.4,5.4,-0.4,22:18,0.4105839416058394,0.40625,0.5691999999999999,0.04,1.52,3.0000000000000004,2.18,16.919999999999998,1.98,0.0,4.0,12.44,99.0,115.8,-4.5,5
Cam Reddish,Cam Reddish,17:38,2.5833333333333335,6.291666666666667,0.4105960264900662,0.9166666666666666,2.875,0.3188405797101449,1.2083333333333333,1.4166666666666667,0.8529411764705881,0.6666666666666666,2.1250000000000004,2.7916666666666665,1.2916666666666667,1.4166666666666667,0.4166666666666667,0.75,1.9583333333333333,7.291666666666667,1.1074561403508774,17:38,0.527235478428537,0.48344370860927155,0.4665892857142857,0.2621666666666667,2.9083333333333328,9.391666666666666,6.283333333333335,5.9750000000000005,2.3125,1.3249999999999997,11.517261904761904,13.083333333333337,94.08333333333333,111.29166666666667,-3.274342105263157,24
Christian Wood,Christian Wood,15:28,2.52,5.44,0.463235294117647,0.68,2.44,0.27868852459016397,1.36,2.2,0.6181818181818182,0.96,4.76,5.72,0.92,0.2,0.6,1.2,1.6,7.08,0.40000000000000013,15:28,0.552434456928839,0.525735294117647,0.379375,0.651,5.372000000000002,23.624000000000002,15.068,5.552000000000001,0.33199999999999996,4.936,18.152,17.656,93.92,110.12,-5.400000000000001,25
Rui Hachimura,Rui Hachimura,14:39,4.1,8.55,0.47953216374269,1.05,2.7499999999999996,0.3818181818181819,1.4,1.8,0.7777777777777777,0.95,2.7,3.65,1.15,0.7,0.25,0.8,1.6,10.65,1.367857142857143,14:39,0.5700064226075786,0.5409356725146198,0.33220000000000016,0.20550000000000002,6.044999999999999,11.584999999999999,8.819999999999999,6.720000000000001,1.5100000000000002,1.0500000000000003,6.6800000000000015,19.095,111.95,114.1,-1.8782142857142858,20
Jaxson Hayes,Jaxson Hayes,6:54,1.230769230769231,1.8461538461538463,0.6666666666666667,0.0,0.15384615384615385,0.0,0.5384615384615385,0.9615384615384615,0.5600000000000002,0.5384615384615385,1.5,2.0384615384615383,0.34615384615384615,0.23076923076923078,0.38461538461538464,0.6153846153846153,1.9615384615384615,3.0,-1.5596153846153848,6:54,0.6610169491525424,0.6666666666666667,,,5.457692307692308,15.157692307692304,10.515384615384615,3.503846153846154,1.0692307692307694,2.1115384615384616,,10.615384615384615,92.6923076923077,112.92307692307692,-7.811346153846153,26
Max Christie,Max Christie,1:15,1.565217391304348,4.086956521739131,0.3829787234042553,0.5652173913043478,1.9130434782608696,0.2954545454545454,0.5217391304347826,0.6956521739130435,0.75,0.13043478260869565,2.3043478260869565,2.4347826086956523,1.0,0.391304347826087,0.17391304347826086,0.6956521739130435,1.3478260869565217,4.217391304347826,-1.7149758454106285,1:15,0.48000791765637374,0.45212765957446804,,,0.7304347826086955,20.834782608695647,11.27391304347826,6.704347826086957,1.0956521739130436,0.626086956521739,,17.613043478260867,93.47826086956522,114.17391304347827,-9.422463768115943,23
Maxwell Lewis,Maxwell Lewis,1:15,0.07692307692307693,0.6923076923076923,0.11111111111111112,0.07692307692307693,0.23076923076923078,0.3333333333333333,0.0,0.0,,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.0,0.38461538461538464,0.15384615384615385,0.23076923076923078,-2.769230769230769,1:15,0.16666666666666669,0.16666666666666669,,,1.1384615384615384,1.8461538461538463,1.5230769230769232,3.3153846153846156,0.9538461538461538,0.0,,9.061538461538461,24.846153846153847,122.0,-13.848951048951049,13
Klay Thompson,Klay Thompson,36:16,5.846153846153846,13.961538461538462,0.41873278236914596,3.1538461538461537,8.384615384615383,0.37614678899082576,2.2692307692307696,2.5,0.9076923076923078,0.5769230769230768,3.3076923076923075,3.8846153846153846,2.1923076923076925,0.5,0.5,1.7307692307692308,2.115384615384616,17.115384615384617,-0.6923076923076922,36:16,0.5681818181818182,0.5316804407713498,0.6228076923076922,0.18557692307692306,1.9961538461538462,11.019230769230774,6.476923076923076,10.565384615384614,0.7615384615384617,1.3692307692307693,9.88846153846154,23.28846153846154,106.0,119.61538461538461,-1.9269230769230759,26
Chris Paul,Chris Paul,34:13,3.0833333333333335,7.791666666666667,0.39572192513368987,1.1250000000000002,3.5833333333333335,0.3139534883720931,1.2499999999999998,1.375,0.909090909090909,0.3333333333333333,3.4166666666666665,3.75,7.583333333333333,1.25,0.041666666666666664,1.25,1.8333333333333333,8.541666666666666,2.333333333333334,34:13,0.5086343787217149,0.4679144385026738,0.5025416666666667,0.23600000000000002,1.1791666666666665,13.029166666666667,6.970833333333334,35.849999999999994,2.6958333333333333,0.11666666666666665,13.304166666666665,14.716666666666667,124.45833333333333,114.66666666666667,2.025,24
Stephen Curry,Stephen Curry,30:45,8.760000000000002,18.88,0.4639830508474577,4.84,11.64,0.415807560137457,5.88,6.28,0.9363057324840763,0.56,4.16,4.72,4.440000000000001,0.72,0.32,3.36,1.84,28.24,-0.04000000000000014,30:45,0.6523989058919198,0.5921610169491527,0.6241199999999999,0.3440399999999999,1.8479999999999996,13.124,7.484000000000002,21.876000000000005,1.04,0.8680000000000001,13.395999999999999,30.988000000000003,121.08,117.96,6.3039999999999985,25
Kevon Looney,Kevon Looney,27:58,2.259259259259259,4.037037037037036,0.5596330275229359,0.0,0.0,,0.8518518518518519,1.2222222222222223,0.6969696969696969,2.6296296296296298,5.296296296296297,7.925925925925926,2.6666666666666665,0.7407407407407407,0.2962962962962963,0.8518518518518519,2.4444444444444446,5.37037037037037,-2.2962962962962967,27:58,0.5869494818652851,0.5596330275229359,0.0,0.49114141414141416,12.333333333333334,26.892592592592592,19.755555555555556,17.425925925925927,1.7,1.311111111111111,14.75993265993266,10.888888888888888,134.9259259259259,112.07407407407408,1.9222222222222223,27
Andrew Wiggins,Andrew Wiggins,27:17,4.72,11.24,0.4199288256227758,0.96,3.2,0.3,1.92,2.88,0.6666666666666666,1.96,2.6,4.560000000000001,1.12,0.32,0.36,1.68,2.3599999999999994,12.32,-4.840000000000001,27:17,0.49251631060509143,0.4626334519572953,0.2794000000000001,0.26164000000000004,7.948,10.664000000000001,9.388000000000003,6.255999999999998,0.5800000000000002,1.2559999999999998,11.303999999999998,22.283999999999992,98.28,119.56,-6.876000000000001,25
