Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jaden Ivey,37:27,5,17,.294,1,6,.167,2,2,1.000,1,6,7,5,0,1,1,3,13,+11,37:27,.364,.324,.353,.118,2.8,16.0,9.5,20.9,0.0,2.3,5.3,21.8,84,92,-4.5
Cade Cunningham,36:56,13,33,.394,2,5,.400,5,5,1.000,1,7,8,7,2,0,3,3,33,+16,36:56,.469,.424,.152,.152,2.8,19.0,11.1,45.3,2.6,0.0,7.9,44.8,96,87,6.6
Jalen Duren,34:41,9,11,.818,0,0,,2,2,1.000,5,12,17,1,3,3,3,4,20,+18,34:41,.842,.818,.000,.182,15.0,34.6,25.0,5.6,4.2,7.5,20.2,18.6,136,73,10.5
Tosan Evbuomwan,33:03,2,3,.667,0,1,.000,4,4,1.000,1,3,4,2,1,0,1,2,8,+12,33:03,.840,.667,.333,1.333,3.2,9.1,6.2,8.5,1.5,0.0,17.4,7.6,151,92,0.1
Troy Brown Jr.,18:53,1,4,.250,1,2,.500,1,2,.500,0,2,2,0,1,0,1,1,4,+2,18:53,.410,.375,.500,.500,0.0,10.6,5.4,0.0,2.6,0.0,17.0,13.5,69,89,-5.8
Chimezie Metu,26:05,2,9,.222,0,4,.000,1,1,1.000,0,3,3,1,1,1,1,0,5,+4,26:05,.265,.222,.444,.111,0.0,11.5,5.9,5.5,1.8,3.3,9.6,17.3,55,88,-7.8
Evan Fournier,25:34,4,6,.667,2,4,.500,0,2,.000,0,2,2,0,0,0,0,1,10,-1,25:34,.727,.833,.667,.333,0.0,7.8,4.0,0.0,0.0,0.0,0.0,11.7,134,96,0.1
Malachi Flynn,14:02,1,3,.333,0,2,.000,1,2,.500,0,2,2,3,1,0,1,0,3,-8,14:02,.387,.333,.667,.667,0.0,14.3,7.3,30.6,3.4,0.0,20.5,15.1,84,86,-1.4
James Wiseman,13:19,0,3,.000,0,0,,0,0,,0,2,2,0,0,0,2,4,0,-9,13:19,.000,.000,.000,.000,0.0,15.0,7.7,0.0,0.0,0.0,40.0,16.3,0,93,-27.0
Buddy Boeheim,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jared Rhoden,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Marcus Sasser,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Stanley Umude,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,37,89,.416,6,24,.250,16,20,.800,8,39,47,19,9,5,13,18,96,,240,.491,.449,.270,.225,17.4,81.3,50.0,51.4,9.0,9.1,11.7,100.0,96.4,87.4,
