Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Klay Thompson,36:16,6,18,.333,3,11,.273,0,0,,1,6,7,3,0,1,3,3,15,+9,36:16,.417,.417,.611,.000,2.2,16.5,8.5,14.2,0.0,2.1,14.3,22.4,83,110,-5.0
Chris Paul,34:13,4,15,.267,0,6,.000,6,7,.857,1,5,6,9,2,0,1,0,14,+5,34:13,.387,.267,.400,.467,2.3,14.6,7.7,41.5,2.8,0.0,5.2,21.5,103,106,2.5
Stephen Curry,30:45,8,20,.400,4,14,.286,7,7,1.000,1,4,5,1,1,0,2,5,27,-9,30:45,.585,.500,.700,.350,2.6,13.0,7.2,6.6,1.5,0.0,8.0,31.5,117,109,6.3
Kevon Looney,27:58,3,6,.500,0,0,,1,1,1.000,5,6,11,1,0,0,2,2,7,-11,27:58,.543,.500,.000,.167,14.1,21.5,17.3,5.6,0.0,0.0,23.7,11.7,106,109,-5.1
Andrew Wiggins,27:17,4,12,.333,0,3,.000,2,3,.667,1,0,1,0,0,1,0,3,10,-22,27:17,.375,.333,.250,.250,2.9,0.0,1.6,0.0,0.0,2.8,0.0,18.8,88,117,-8.4
Gary Payton II,21:40,0,5,.000,0,2,.000,1,2,.500,0,2,2,2,3,0,0,1,1,+15,21:40,.085,.000,.400,.400,0.0,9.2,4.1,12.3,6.5,0.0,0.0,10.5,40,100,-4.2
Jonathan Kuminga,20:08,4,8,.500,0,0,,4,6,.667,3,3,6,1,2,1,2,5,12,+4,20:08,.564,.500,.000,.750,11.7,14.9,13.1,9.0,4.7,3.8,15.8,24.2,108,99,3.9
Dario Šarić,20:02,3,11,.273,1,3,.333,0,0,,4,3,7,1,0,2,0,3,7,+7,20:02,.318,.318,.273,.000,15.7,15.0,15.4,8.3,0.0,7.7,0.0,21.2,91,108,-2.2
Moses Moody,17:59,4,6,.667,2,4,.500,1,2,.500,1,2,3,0,3,1,1,1,11,-6,17:59,.799,.833,.667,.333,4.4,11.1,7.3,0.0,7.9,4.3,12.7,16.9,133,94,16.7
Cory Joseph,3:42,0,0,,0,0,,0,0,,1,0,1,1,0,0,0,0,0,-12,3:42,,,,,21.3,0.0,11.9,36.0,0.0,0.0,,0.0,225,118,6.5
Trayce Jackson-Davis,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Brandin Podziemski,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,36,101,.356,10,43,.233,22,28,.786,18,31,49,19,11,6,11,23,104,,240,.459,.406,.426,.277,29.5,64.6,45.0,52.8,10.8,9.7,8.8,100.0,102.3,106.2,
