Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kelly Oubre Jr.,39:57,8,19,.421,2,8,.250,10,14,.714,5,7,12,1,1,1,0,4,28,-2,39:57,.556,.474,.421,.737,12.3,21.0,16.2,3.7,1.2,2.7,0.0,25.2,136,130,0.6
Buddy Hield,39:33,8,21,.381,4,12,.333,0,0,,1,3,4,6,0,0,2,3,20,-1,39:33,.476,.476,.571,.000,2.5,9.1,5.5,22.6,0.0,0.0,8.7,23.3,111,137,-5.8
Tobias Harris,38:35,7,16,.438,2,4,.500,5,6,.833,0,6,6,7,0,0,1,2,21,-4,38:35,.563,.500,.250,.375,0.0,18.7,8.4,26.2,0.0,0.0,5.1,20.4,134,135,0.6
Cameron Payne,35:41,7,16,.438,4,9,.444,2,2,1.000,3,0,3,6,2,1,2,2,20,+4,35:41,.592,.563,.563,.125,8.2,0.0,4.5,24.8,2.8,3.0,10.6,21.2,132,130,5.1
Paul Reed,31:30,5,9,.556,0,2,.000,2,3,.667,6,7,13,1,1,1,1,6,12,-11,31:30,.581,.556,.222,.333,18.7,26.7,22.3,4.4,1.6,3.4,8.8,14.4,133,127,-4.6
KJ Martin,18:56,2,4,.500,0,1,.000,1,2,.500,1,5,6,0,1,0,1,4,5,-10,18:56,.512,.500,.250,.500,5.2,31.7,17.1,0.0,2.6,0.0,17.0,12.4,96,126,-10.1
Mo Bamba,16:29,1,3,.333,1,2,.500,0,0,,2,1,3,3,1,3,1,2,3,+5,16:29,.500,.500,.667,.000,11.9,7.3,9.8,22.3,3.0,19.4,25.0,9.7,124,118,6.1
Terquavion Smith,12:44,3,7,.429,2,6,.333,0,0,,0,0,0,0,1,0,1,0,8,-11,12:44,.571,.571,.857,.000,0.0,0.0,0.0,0.0,3.9,0.0,12.5,25.2,103,130,-1.9
Ricky Council IV,6:35,1,3,.333,0,1,.000,2,2,1.000,0,2,2,0,0,0,0,1,4,0,6:35,.515,.333,.333,.667,0.0,36.5,16.4,0.0,0.0,0.0,0.0,23.6,125,131,-8.7
Nicolas Batum,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Kenneth Lofton Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,42,98,.429,15,45,.333,22,29,.759,18,31,49,24,7,6,9,24,121,,240,.546,.505,.459,.296,36.7,77.5,55.1,57.1,7.2,13.3,7.5,100.0,124.5,130.7,
