Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kevin Durant,35:38,6,15,.400,2,4,.500,6,6,1.000,0,4,4,3,1,1,5,2,20,-9,35:38,.567,.467,.267,.400,0.0,12.0,5.9,12.7,1.3,1.9,22.1,25.4,99,116,-1.9
Grayson Allen,34:17,3,9,.333,2,7,.286,0,0,,0,2,2,3,1,2,0,2,8,-3,34:17,.444,.444,.778,.000,0.0,6.2,3.1,11.7,1.4,3.9,0.0,10.5,115,116,0.9
Bradley Beal,33:38,10,14,.714,3,5,.600,8,10,.800,2,2,4,6,0,1,7,2,31,+5,33:38,.842,.821,.357,.714,6.2,6.3,6.3,33.3,0.0,2.0,27.6,30.2,125,121,10.7
Royce O'Neale,33:19,3,10,.300,3,8,.375,0,0,,0,3,3,4,0,2,2,2,9,-4,33:19,.450,.450,.800,.000,0.0,9.6,4.7,16.2,0.0,4.1,16.7,14.4,95,118,-0.6
Jusuf Nurkić,32:21,7,16,.438,0,2,.000,0,0,,13,18,31,4,0,1,5,3,14,+10,32:21,.438,.438,.125,.000,41.9,59.4,50.5,20.0,0.0,2.1,23.8,26.0,100,108,-0.9
Eric Gordon,30:20,6,15,.400,3,8,.375,0,0,,0,0,0,3,0,0,1,0,15,-10,30:20,.500,.500,.533,.000,0.0,0.0,0.0,15.6,0.0,0.0,6.3,21.1,109,124,-1.9
Saben Lee,15:30,2,6,.333,1,3,.333,0,0,,0,2,2,2,0,0,0,3,5,-3,15:30,.417,.417,.500,.000,0.0,13.8,6.8,18.3,0.0,0.0,0.0,15.5,110,120,-5.4
Drew Eubanks,11:06,2,3,.667,0,0,,2,2,1.000,0,3,3,1,0,0,0,0,6,-13,11:06,.773,.667,.000,.667,0.0,28.8,14.3,13.8,0.0,0.0,0.0,14.0,172,117,9.2
Bol Bol,7:15,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,1,1,2,-8,7:15,.500,.500,.500,.000,0.0,14.7,7.3,0.0,0.0,0.0,33.3,16.6,62,120,-13.4
David Roddy,6:36,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-5,6:36,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0,124,-11.3
Théo Maledon,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Josh Okogie,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Thaddeus Young,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,40,91,.440,14,39,.359,16,18,.889,15,35,50,26,2,7,21,15,110,,240,.556,.516,.429,.198,32.6,77.8,54.9,65.0,2.0,9.9,17.5,100.0,109.0,116.9,
