Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kevin Durant,40:18,18,25,.720,4,7,.571,0,0,,1,8,9,2,0,3,2,4,40,+7,40:18,.800,.800,.280,.000,3.7,18.3,12.8,9.3,0.0,5.7,7.4,30.4,143,110,12.4
Bradley Beal,38:07,11,16,.688,0,1,.000,3,3,1.000,1,3,4,3,1,0,2,4,25,+11,38:07,.722,.688,.063,.188,3.9,7.3,6.0,11.4,1.3,0.0,10.4,23.0,134,116,0.9
Devin Booker,35:48,9,24,.375,1,7,.143,7,9,.778,1,5,6,8,2,0,2,2,26,+14,35:48,.465,.396,.292,.375,4.2,12.9,9.6,30.7,2.7,0.0,6.7,37.9,106,111,-1.3
Grayson Allen,32:15,5,7,.714,3,4,.750,0,0,,1,1,2,2,1,0,0,1,13,+3,32:15,.929,.929,.571,.000,4.7,2.9,3.5,7.5,1.5,0.0,0.0,9.8,185,117,6.4
Jusuf Nurkić,18:54,2,2,1.000,0,0,,0,0,,0,13,13,4,0,1,6,6,4,+11,18:54,1.000,1.000,.000,.000,0.0,63.5,39.3,24.2,0.0,4.0,75.0,19.2,64,93,-4.5
Eric Gordon,29:45,1,6,.167,0,5,.000,2,2,1.000,0,3,3,2,0,1,2,2,4,+13,29:45,.291,.167,.833,.333,0.0,9.3,5.8,7.1,0.0,2.6,22.5,13.5,61,116,-10.9
Josh Okogie,14:56,0,1,.000,0,1,.000,0,0,,1,1,2,2,1,0,0,0,0,-14,14:56,.000,.000,1.000,.000,10.0,6.2,7.7,13.7,3.3,0.0,0.0,3.0,122,112,2.7
Keita Bates-Diop,12:19,0,0,,0,0,,0,0,,1,1,2,1,1,0,1,1,0,-3,12:19,,,,,12.2,7.5,9.3,8.3,4.0,0.0,100.0,3.7,91,110,0.3
Drew Eubanks,10:34,1,1,1.000,0,0,,1,2,.500,0,2,2,0,0,0,1,2,3,-1,10:34,.798,1.000,.000,2.000,0.0,17.5,10.8,0.0,0.0,0.0,34.7,12.4,94,114,-8.2
Chimezie Metu,7:04,0,0,,0,0,,2,2,1.000,0,1,1,1,1,0,0,2,2,-6,7:04,1.136,,,,0.0,13.1,8.1,14.5,6.9,0.0,0.0,5.6,241,100,10.4
Jordan Goodwin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Nassir Little,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Yuta Watanabe,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,47,82,.573,8,25,.320,15,18,.833,6,38,44,25,7,5,16,24,117,,240,.651,.622,.305,.220,18.8,73.1,52.4,53.2,7.1,7.9,15.1,100.0,118.7,111.6,
