Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jordan Hawkins,41:15,4,11,.364,3,8,.375,3,4,.750,0,7,7,1,2,0,3,6,14,+1,41:15,.549,.500,.727,.364,0.0,16.3,9.0,4.0,2.4,0.0,19.0,17.0,93,105,-2.1
Dyson Daniels,40:50,2,6,.333,0,3,.000,6,6,1.000,2,8,10,2,1,0,2,2,10,+9,40:50,.579,.333,.500,1.000,5.7,18.8,12.9,7.4,1.2,0.0,18.8,11.6,114,107,-0.2
Brandon Ingram,38:41,11,24,.458,3,11,.273,6,9,.667,0,6,6,5,0,1,4,2,31,+1,38:41,.554,.521,.458,.375,0.0,14.9,8.2,30.5,0.0,2.3,12.5,36.7,106,109,4.1
Zion Williamson,33:37,8,16,.500,0,0,,8,11,.727,2,6,8,1,0,1,5,5,24,+2,33:37,.576,.500,.000,.688,7.0,17.1,12.6,6.3,0.0,2.7,19.3,34.2,100,108,-3.2
Jonas Valančiūnas,29:25,7,12,.583,1,1,1.000,0,1,.000,3,6,9,2,0,4,2,6,15,+2,29:25,.603,.625,.083,.083,11.9,19.6,16.1,14.5,0.0,12.3,13.9,21.8,115,100,4.4
Matt Ryan,16:11,0,1,.000,0,1,.000,0,0,,0,2,2,0,1,0,1,2,0,-9,16:11,.000,.000,1.000,.000,0.0,11.9,6.5,0.0,3.0,0.0,50.0,5.5,0,105,-7.6
Larry Nance Jr.,14:43,0,0,,0,0,,1,2,.500,1,4,5,1,0,0,1,1,1,-9,14:43,.568,,,,8.0,26.1,17.9,9.6,0.0,0.0,53.2,5.7,94,108,-2.5
Dereon Seabron,12:18,0,3,.000,0,0,,0,0,,0,1,1,0,1,0,0,0,0,-9,12:18,.000,.000,.000,.000,0.0,7.8,4.3,0.0,4.0,0.0,0.0,10.8,0,104,-8.5
Jeremiah Robinson-Earl,9:06,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,1,5,-7,9:06,1.250,1.250,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,250,115,10.3
Cody Zeller,3:52,0,0,,0,0,,1,1,1.000,0,1,1,0,1,0,0,1,1,+4,3:52,1.136,,,,0.0,24.8,13.6,0.0,12.7,0.0,0.0,5.1,250,80,12.8
Kira Lewis Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Naji Marshall,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Team Totals,240,34,75,.453,8,25,.320,25,34,.735,8,41,49,12,6,6,18,26,101,,240,.561,.507,.333,.453,19.5,82.0,53.8,35.3,6.1,11.3,16.7,100.0,102.9,106.0,
