Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jordan Poole,33:15,6,13,.462,1,5,.200,0,0,,0,1,1,3,2,1,4,2,13,+5,33:15,.500,.500,.385,.000,0.0,3.5,1.8,11.6,2.9,2.3,23.5,21.4,85,115,-8.7
Tyus Jones,32:29,7,16,.438,1,4,.250,0,0,,1,1,2,9,2,1,1,0,15,+5,32:29,.469,.469,.250,.000,3.7,3.6,3.6,37.3,3.0,2.4,5.9,21.9,121,115,1.2
Kyle Kuzma,31:38,7,18,.389,0,4,.000,4,4,1.000,2,9,11,5,0,2,2,2,18,+3,31:38,.455,.389,.222,.222,7.6,33.3,20.6,21.4,0.0,4.9,9.2,28.8,108,112,-4.2
Daniel Gafford,28:15,6,8,.750,0,0,,4,8,.500,8,5,13,2,2,1,1,2,16,+3,28:15,.694,.750,.000,1.000,34.0,20.7,27.3,9.5,3.4,2.7,8.0,18.6,148,109,5.3
Deni Avdija,25:09,3,6,.500,0,0,,3,5,.600,2,6,8,5,1,1,3,3,9,-13,25:09,.549,.500,.000,.833,9.5,27.9,18.8,23.7,1.9,3.1,26.8,18.7,107,110,-1.7
Bilal Coulibaly,30:37,5,6,.833,2,2,1.000,1,1,1.000,1,0,1,1,2,1,1,2,13,+13,30:37,1.009,1.000,.333,.167,3.9,0.0,1.9,4.1,3.2,2.5,13.4,10.2,166,115,5.0
Corey Kispert,19:51,3,6,.500,2,5,.400,0,0,,0,4,4,3,0,1,1,1,8,-3,19:51,.667,.667,.833,.000,0.0,23.6,11.9,18.7,0.0,3.9,14.3,14.8,128,115,1.6
Marvin Bagley III,19:44,5,6,.833,0,0,,5,6,.833,0,3,3,1,0,0,5,3,15,+2,19:44,.868,.833,.000,1.000,0.0,17.8,9.0,7.2,0.0,0.0,36.7,29.0,101,120,-7.9
Landry Shamet,10:00,2,4,.500,2,4,.500,0,0,,0,0,0,2,0,0,0,0,6,+5,10:00,.750,.750,1.000,.000,0.0,0.0,0.0,26.4,0.0,0.0,0.0,16.8,168,124,8.4
Delon Wright,9:00,2,3,.667,1,1,1.000,0,0,,0,2,2,1,0,0,0,0,5,+5,9:00,.833,.833,.333,.000,0.0,26.0,13.2,15.1,0.0,0.0,0.0,14.0,173,118,4.8
Team Totals,240,46,86,.535,9,25,.360,17,24,.708,14,31,45,32,9,8,18,15,118,,240,.611,.587,.291,.279,35.0,75.6,55.6,69.6,9.1,12.9,15.7,100.0,118.8,113.8,
