Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kawhi Leonard,38:04,11,18,.611,1,2,.500,3,3,1.000,2,2,4,3,0,2,3,2,26,-10,38:04,.673,.639,.111,.167,6.6,7.9,7.2,11.8,0.0,4.3,13.4,27.4,124,144,0.7
James Harden,33:42,3,7,.429,0,1,.000,5,5,1.000,0,3,3,7,1,0,1,3,11,-24,33:42,.598,.429,.143,.714,0.0,13.4,6.1,23.9,1.5,0.0,9.8,14.1,137,144,-2.8
Paul George,33:15,12,18,.667,2,4,.500,0,0,,0,1,1,3,2,1,1,2,26,-5,33:15,.722,.722,.222,.000,0.0,4.5,2.1,15.1,3.1,2.5,5.3,26.7,139,139,8.3
Ivica Zubac,24:02,4,8,.500,0,0,,1,2,.500,4,7,11,2,0,0,0,2,9,-20,24:02,.507,.500,.000,.250,21.0,43.7,31.4,10.5,0.0,0.0,0.0,17.3,134,143,-2.7
Terance Mann,17:17,2,5,.400,1,2,.500,1,2,.500,1,2,3,0,0,0,0,1,6,-13,17:17,.510,.500,.400,.400,7.3,17.4,11.9,0.0,0.0,0.0,0.0,15.9,118,147,-7.5
Norman Powell,30:52,8,13,.615,2,5,.400,4,4,1.000,0,3,3,0,0,0,1,2,22,-4,30:52,.745,.692,.385,.308,0.0,14.6,6.7,0.0,0.0,0.0,6.3,23.9,141,147,-0.7
Amir Coffey,27:04,1,3,.333,0,2,.000,0,0,,2,3,5,2,0,1,0,3,2,+1,27:04,.333,.333,.667,.000,9.3,16.6,12.7,8.0,0.0,3.1,0.0,5.2,127,144,-5.4
Russell Westbrook,18:18,5,10,.500,0,2,.000,4,6,.667,2,2,4,7,0,0,1,1,14,-2,18:18,.554,.500,.200,.600,13.8,16.4,15.0,55.8,0.0,0.0,7.3,34.8,132,147,7.6
P.J. Tucker,11:50,0,1,.000,0,1,.000,0,0,,0,2,2,0,1,0,1,3,0,-14,11:50,.000,.000,1.000,.000,0.0,25.4,11.6,0.0,4.4,0.0,50.0,7.9,0,135,-14.4
Kobe Brown,1:52,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2,1:52,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,150,-7.7
Bones Hyland,1:52,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2,1:52,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,150,-10.5
Xavier Moon,1:52,0,2,.000,0,1,.000,0,0,,0,0,0,2,0,0,0,0,0,+2,1:52,.000,.000,.500,.000,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50.1,60,150,-20.2
Brandon Boston Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Mason Plumlee,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Daniel Theis,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,46,85,.541,6,20,.300,18,22,.818,11,25,36,26,4,4,8,19,116,,240,.613,.576,.235,.259,28.9,78.1,51.4,56.5,4.3,6.9,7.8,100.0,126.0,144.5,
