Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Stephen Curry,32:32,12,23,.522,7,15,.467,2,2,1.000,0,1,1,8,0,0,4,1,33,+12,32:32,.691,.674,.652,.087,0.0,3.3,1.7,43.2,0.0,0.0,14.3,36.5,124,129,7.9
Draymond Green,31:46,8,9,.889,2,2,1.000,3,4,.750,2,4,6,11,6,1,5,3,21,+13,31:46,.976,1.000,.222,.444,7.4,13.4,10.5,50.5,9.3,3.3,31.7,21.1,143,101,22.4
Klay Thompson,29:16,5,13,.385,2,8,.250,1,1,1.000,0,2,2,3,2,0,2,0,13,-3,29:16,.484,.462,.615,.077,0.0,7.3,3.8,13.4,3.4,0.0,13.0,22.5,96,119,-6.0
Trayce Jackson-Davis,28:17,3,5,.600,0,0,,1,2,.500,4,3,7,3,2,1,1,2,7,-1,28:17,.595,.600,.000,.400,16.6,11.3,13.8,12.8,3.5,3.7,14.5,10.4,136,116,-0.9
Andrew Wiggins,21:34,2,12,.167,0,2,.000,0,0,,2,3,5,0,0,0,1,2,4,-1,21:34,.167,.167,.167,.000,10.9,14.8,12.9,0.0,0.0,0.0,7.7,25.7,47,124,-28.7
Brandin Podziemski,23:35,5,11,.455,2,5,.400,0,0,,3,4,7,4,2,0,1,1,12,-7,23:35,.545,.545,.455,.000,14.9,18.1,16.6,23.4,4.2,0.0,8.3,21.7,125,112,4.4
Chris Paul,22:05,4,9,.444,1,3,.333,0,0,,0,4,4,2,2,0,0,1,9,+2,22:05,.500,.500,.333,.000,0.0,19.3,10.1,12.0,4.5,0.0,0.0,17.4,115,111,-2.8
Moses Moody,21:58,3,6,.500,2,3,.667,2,2,1.000,0,4,4,1,0,0,1,1,10,+12,21:58,.727,.667,.500,.333,0.0,19.4,10.2,5.7,0.0,0.0,12.7,15.3,129,122,-3.4
Gary Payton II,20:07,2,3,.667,0,1,.000,0,0,,0,3,3,1,1,1,0,2,4,-3,20:07,.667,.667,.333,.000,0.0,15.9,8.3,5.9,2.5,5.2,0.0,6.4,145,115,-2.5
Kevon Looney,8:48,1,1,1.000,0,0,,2,2,1.000,1,1,2,1,0,0,0,1,4,-4,8:48,1.064,1.000,.000,2.000,13.3,12.1,12.7,13.8,0.0,0.0,0.0,9.1,230,125,4.6
Lester Quinones,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jerome Robinson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,45,92,.489,16,39,.410,11,13,.846,12,29,41,34,15,3,15,14,117,,240,.599,.576,.424,.141,29.3,64.4,47.7,75.6,15.5,6.5,13.3,100.0,120.6,116.5,
