Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Julian Champagnie,38:16,3,9,.333,3,7,.429,0,0,,1,4,5,4,1,1,3,2,9,-4,38:16,.500,.500,.778,.000,2.8,12.2,7.3,13.8,1.3,2.4,25.0,13.0,95,122,-4.4
Cedi Osman,35:58,7,12,.583,4,7,.571,0,0,,1,1,2,1,1,0,2,1,18,-9,35:58,.750,.750,.583,.000,3.0,3.3,3.1,4.4,1.4,0.0,14.3,16.1,124,126,-0.3
Tre Jones,32:15,5,11,.455,2,4,.500,0,0,,3,2,5,6,1,0,2,1,12,-11,32:15,.545,.545,.364,.000,9.9,7.3,8.7,27.4,1.5,0.0,15.4,16.7,122,124,-1.0
Victor Wembanyama,31:22,10,22,.455,3,10,.300,9,10,.900,1,8,9,5,4,3,5,2,32,-11,31:22,.606,.523,.455,.455,3.4,29.9,16.0,31.0,6.3,8.7,15.9,41.5,115,101,13.3
Malaki Branham,31:12,5,14,.357,1,6,.167,1,1,1.000,2,1,3,4,0,0,4,2,12,+7,31:12,.416,.393,.429,.071,6.8,3.8,5.4,19.0,0.0,0.0,21.7,24.5,86,129,-13.5
Sandro Mamukelashvili,24:37,4,6,.667,0,1,.000,2,2,1.000,4,7,11,2,0,1,1,1,10,+3,24:37,.727,.667,.167,.333,17.3,33.3,24.9,12.1,0.0,3.7,12.7,13.3,150,118,2.6
Devonte' Graham,18:18,2,4,.500,2,4,.500,0,0,,0,1,1,2,0,0,2,1,6,-5,18:18,.750,.750,1.000,.000,0.0,6.4,3.0,15.1,0.0,0.0,33.3,13.6,101,128,-5.8
Zach Collins,16:25,4,10,.400,2,3,.667,3,3,1.000,3,5,8,2,0,0,0,1,13,+9,16:25,.574,.500,.300,.300,19.5,35.7,27.2,20.7,0.0,0.0,0.0,28.6,144,119,7.2
Blake Wesley,11:36,0,1,.000,0,1,.000,1,2,.500,1,0,1,5,0,0,0,1,1,+1,11:36,.266,.000,1.000,2.000,9.2,0.0,4.8,51.7,0.0,0.0,0.0,6.7,158,130,1.0
Jamaree Bouyea,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Sidy Cissoko,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
David Duke Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
RaiQuan Gray,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,40,89,.449,17,43,.395,16,18,.889,16,29,45,31,7,5,19,12,113,,240,.583,.545,.483,.202,35.6,70.7,52.3,77.5,7.2,9.4,16.4,100.0,116.5,120.6,
