Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Stephen Curry,32:04,8,24,.333,4,15,.267,4,4,1.000,0,5,5,4,3,0,1,2,24,-15,32:04,.466,.417,.625,.167,0.0,16.6,8.1,20.6,4.3,0.0,3.7,33.7,105,109,4.2
Klay Thompson,27:00,2,10,.200,1,8,.125,2,2,1.000,0,5,5,0,0,0,1,1,7,+4,27:00,.322,.250,.800,.200,0.0,19.8,9.7,0.0,0.0,0.0,8.4,17.8,67,119,-12.8
Draymond Green,17:12,1,3,.333,0,2,.000,0,0,,0,2,2,2,0,0,3,3,2,-15,17:12,.333,.333,.667,.000,0.0,12.4,6.1,14.6,0.0,0.0,50.0,14.1,50,120,-15.7
Andrew Wiggins,14:40,1,7,.143,1,3,.333,0,0,,2,2,4,1,0,0,3,1,3,-19,14:40,.214,.214,.429,.000,13.9,14.5,14.2,8.7,0.0,0.0,30.0,27.5,51,120,-20.1
Kevon Looney,11:28,0,0,,0,0,,0,0,,2,3,5,2,1,0,0,2,0,-13,11:28,,,,,17.8,27.9,22.8,20.4,4.1,0.0,,0.0,234,108,5.9
Chris Paul,30:10,5,8,.625,3,4,.750,2,3,.667,0,5,5,11,2,0,1,4,15,+12,30:10,.805,.813,.500,.375,0.0,17.7,8.6,53.0,3.1,0.0,9.7,13.8,169,112,12.8
Brandin Podziemski,28:36,9,14,.643,2,4,.500,0,1,.000,5,6,11,5,1,0,3,2,20,+18,28:36,.693,.714,.286,.071,17.9,22.4,20.1,32.4,1.6,0.0,17.2,24.6,128,115,10.1
Jonathan Kuminga,28:30,6,10,.600,1,3,.333,3,7,.429,2,4,6,0,1,0,1,4,16,+13,28:30,.612,.650,.300,.700,7.2,15.0,11.0,0.0,1.6,0.0,7.1,19.9,117,116,-1.5
Moses Moody,23:31,3,6,.500,2,3,.667,4,6,.667,1,3,4,0,0,0,2,3,12,-15,23:31,.694,.667,.500,1.000,4.3,13.6,8.9,0.0,0.0,0.0,18.8,18.3,114,120,-3.4
Dario Šarić,19:50,5,9,.556,2,4,.500,3,4,.750,1,3,4,1,0,0,0,5,15,+21,19:50,.697,.667,.444,.444,5.1,16.1,10.5,8.4,0.0,0.0,0.0,21.9,148,119,4.0
Trayce Jackson-Davis,6:59,1,1,1.000,0,0,,0,0,,0,0,0,0,1,1,0,1,2,-6,6:59,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,6.7,15.3,0.0,5.8,200,97,7.0
Cory Joseph,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Gary Payton II,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,41,92,.446,16,46,.348,18,27,.667,13,38,51,26,9,1,15,28,116,,240,.558,.533,.500,.293,27.7,84.4,55.4,63.4,8.7,2.2,12.6,100.0,112.3,115.2,
