Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Devin Vassell,38:40,12,20,.600,4,8,.500,3,4,.750,0,4,4,6,1,0,4,3,31,+2,38:40,.712,.700,.400,.200,0.0,13.1,6.4,25.6,1.2,0.0,15.5,27.5,118,110,2.0
Jeremy Sochan,35:38,7,16,.438,2,7,.286,1,2,.500,3,6,9,2,5,1,3,0,17,+1,35:38,.504,.500,.438,.125,10.4,21.3,15.7,7.8,6.4,2.8,15.1,23.0,93,94,0.8
Tre Jones,31:45,0,2,.000,0,0,,3,4,.750,0,4,4,10,0,0,4,2,3,+4,31:45,.399,.000,.000,2.000,0.0,15.9,7.9,34.4,0.0,0.0,51.5,10.1,98,112,-8.8
Julian Champagnie,31:11,7,13,.538,3,6,.500,0,0,,2,3,5,0,1,0,0,2,17,+3,31:11,.654,.654,.462,.000,7.9,12.2,10.0,0.0,1.5,0.0,0.0,17.2,128,109,-0.5
Victor Wembanyama,30:29,7,15,.467,1,4,.250,4,7,.571,2,6,8,6,0,5,6,4,19,+10,30:29,.525,.500,.267,.467,8.1,24.9,16.4,28.6,0.0,16.4,24.9,32.6,92,99,-2.4
Malaki Branham,20:23,7,11,.636,3,5,.600,0,0,,0,0,0,0,1,0,1,1,17,+8,20:23,.773,.773,.455,.000,0.0,0.0,0.0,0.0,2.2,0.0,8.3,24.3,122,109,3.6
Cedi Osman,19:12,3,5,.600,3,3,1.000,0,0,,1,6,7,6,1,0,1,4,9,+5,19:12,.900,.900,.600,.000,6.4,39.5,22.7,41.1,2.4,0.0,16.7,12.9,160,103,12.4
Blake Wesley,15:11,0,0,,0,0,,1,2,.500,0,2,2,4,0,0,1,0,1,+5,15:11,.568,,,,0.0,16.6,8.2,28.7,0.0,0.0,53.2,5.1,125,112,-3.9
Zach Collins,15:06,1,3,.333,0,0,,2,2,1.000,0,0,0,6,0,1,1,5,4,-3,15:06,.515,.333,.000,.667,0.0,0.0,0.0,46.7,0.0,6.6,20.5,13.3,132,109,1.2
Dominick Barlow,2:25,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,0,0,0,2:25,.000,.000,.000,.000,50.9,52.3,51.6,0.0,0.0,0.0,0.0,17.1,69,107,-17.9
Sidy Cissoko,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Devonte' Graham,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Sandro Mamukelashvili,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,44,86,.512,16,33,.485,14,21,.667,9,32,41,40,9,7,21,21,118,,240,.619,.605,.384,.244,23.1,84.2,53.2,90.9,8.6,14.6,18.1,100.0,112.2,105.5,
