Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Paolo Banchero,27:54,3,6,.500,0,1,.000,6,7,.857,0,5,5,5,1,0,1,2,12,+13,27:54,.661,.500,.167,1.167,0.0,18.3,9.8,23.4,1.8,0.0,9.9,15.4,148,93,7.4
Franz Wagner,27:03,5,12,.417,3,7,.429,6,6,1.000,3,1,4,2,1,0,3,1,19,+10,27:03,.649,.542,.583,.500,13.0,3.8,8.1,10.7,1.9,0.0,17.0,27.8,130,96,7.1
Wendell Carter Jr.,26:55,4,10,.400,0,2,.000,0,0,,4,4,8,1,2,0,2,3,8,+8,26:55,.400,.400,.200,.000,17.4,15.2,16.2,5.1,3.8,0.0,16.7,19.0,95,89,-4.2
Markelle Fultz,24:31,5,9,.556,0,0,,0,0,,3,1,4,2,3,0,1,0,10,+12,24:31,.556,.556,.000,.000,14.3,4.2,8.9,12.2,6.3,0.0,10.0,17.4,127,86,9.5
Jalen Suggs,20:51,3,12,.250,2,7,.286,0,0,,1,3,4,0,0,0,0,2,8,+5,20:51,.333,.333,.583,.000,5.6,14.7,10.5,0.0,0.0,0.0,0.0,24.6,93,98,-10.4
Cole Anthony,24:05,8,12,.667,1,2,.500,3,3,1.000,1,7,8,2,0,0,0,2,20,+17,24:05,.751,.708,.167,.250,4.9,29.7,18.1,15.3,0.0,0.0,0.0,23.6,170,94,13.8
Joe Ingles,18:14,0,3,.000,0,3,.000,0,0,,0,4,4,5,0,0,1,3,0,+9,18:14,.000,.000,1.000,.000,0.0,22.4,12.0,31.3,0.0,0.0,25.0,9.4,71,95,-7.8
Gary Harris,16:57,5,8,.625,1,4,.250,0,0,,3,2,5,0,0,1,0,0,11,+8,16:57,.688,.688,.500,.000,20.7,12.1,16.1,0.0,0.0,6.3,0.0,20.1,160,94,13.4
Moritz Wagner,15:21,0,1,.000,0,1,.000,2,2,1.000,0,4,4,0,0,1,3,4,2,+13,15:21,.532,.000,1.000,2.000,0.0,26.6,14.2,0.0,0.0,6.9,61.5,13.6,43,89,-14.9
Jonathan Isaac,14:09,4,6,.667,1,3,.333,2,3,.667,1,3,4,0,0,2,2,2,11,+10,14:09,.751,.750,.500,.500,8.3,21.7,15.4,0.0,0.0,15.1,21.5,28.1,120,85,6.9
Goga Bitadze,4:48,2,2,1.000,0,0,,3,4,.750,1,2,3,0,1,0,1,1,7,+9,4:48,.931,1.000,.000,2.000,24.4,42.6,34.1,0.0,10.7,0.0,21.0,42.3,144,67,28.1
Anthony Black,4:48,2,2,1.000,0,0,,1,1,1.000,0,0,0,1,0,2,0,0,5,+9,4:48,1.025,1.000,.000,.500,0.0,0.0,0.0,45.5,0.0,44.4,0.0,21.7,212,69,50.4
Caleb Houstan,4:48,1,2,.500,1,2,.500,0,0,,0,1,1,0,0,0,0,0,3,+9,4:48,.750,.750,1.000,.000,0.0,21.3,11.4,0.0,0.0,0.0,0.0,17.8,169,97,10.8
Jett Howard,4:48,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,+9,4:48,.000,.000,1.000,.000,0.0,0.0,0.0,23.8,0.0,0.0,0.0,8.9,68,101,-4.7
Chuma Okeke,4:48,0,1,.000,0,1,.000,0,0,,0,3,3,0,0,0,0,0,0,+9,4:48,.000,.000,1.000,.000,0.0,63.8,34.1,0.0,0.0,0.0,0.0,8.9,0,87,-7.2
Team Totals,240,42,87,.483,9,34,.265,23,26,.885,17,40,57,19,8,6,14,20,116,,240,.589,.534,.391,.299,41.5,85.1,64.8,45.2,8.5,13.3,12.5,100.0,123.8,91.8,
