,Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Games Played
DEN,Team Totals,240.0,44.25,89.4,0.4949664429530201,11.8,32.05,0.3681747269890796,14.1,19.95,0.706766917293233,11.1,32.7,43.8,29.85,6.95,5.1,12.05,19.15,114.4,,240.0,0.5826152498523091,0.5609619686800894,0.3581000000000001,0.22640000000000002,25.645000000000003,76.08000000000001,50.94500000000001,66.96999999999998,7.175000000000002,9.005000000000003,10.904999999999998,100.0,118.65,113.91,,20
LAL,Team Totals,242.5,41.55,84.95,0.48911124190700406,10.0,29.55,0.338409475465313,19.699999999999996,25.55,0.771037181996086,8.15,35.75,43.9,26.35,7.4,6.0,14.6,17.35,112.8,,242.5,0.5863273453093811,0.5479693937610358,0.34714999999999996,0.29974999999999996,19.950000000000003,75.97000000000001,49.62499999999999,63.21500000000001,7.329999999999998,10.595,13.189999999999998,100.0,111.83999999999996,113.57999999999997,,20
GSW,Team Totals,241.31578947368422,40.526315789473685,89.42105263157895,0.4532077692760447,14.578947368421053,39.63157894736842,0.3678618857901727,19.31578947368421,24.63157894736842,0.7841880341880341,12.894736842105264,33.8421052631579,46.73684210526316,27.894736842105264,7.315789473684211,3.526315789473684,14.736842105263158,22.157894736842106,114.94736842105263,,241.31578947368422,0.5732524200491359,0.5347263095938788,0.44526315789473686,0.27773684210526306,27.315789473684205,75.07894736842108,51.089473684210525,69.1105263157895,7.294736842105264,6.515789473684211,12.773684210526318,100.0,115.7,115.16315789473681,,19
PHO,Team Totals,243.94736842105263,40.73684210526317,86.10526315789474,0.4731051344743278,12.526315789473685,32.526315789473685,0.38511326860841427,22.157894736842106,26.263157894736842,0.8436873747494991,10.947368421052632,33.1578947368421,44.10526315789474,26.105263157894736,6.7894736842105265,7.157894736842105,14.105263157894736,19.05263157894737,116.15789473684211,,243.94736842105263,0.594699174373235,0.5458435207823963,0.3765263157894737,0.3096315789473684,26.636842105263156,74.54736842105265,51.9,63.91052631578948,6.894736842105262,12.263157894736846,12.552631578947368,100.0,119.09473684210525,116.22631578947367,,19
ORL,Team Totals,240.0,41.421052631578945,86.47368421052632,0.47900182592818014,10.68421052631579,30.0,0.356140350877193,21.42105263157895,27.894736842105264,0.7679245283018868,11.473684210526315,32.73684210526316,44.21052631578947,25.736842105263158,9.052631578947368,5.578947368421052,15.052631578947368,21.63157894736842,114.94736842105263,,240.0,0.582027502398465,0.5407790626902008,0.3482631578947368,0.32584210526315793,27.200000000000003,79.70526315789472,53.32631578947368,62.12631578947368,9.068421052631578,10.610526315789473,13.247368421052633,100.0,115.0157894736842,108.98947368421054,,19
HOU,Team Totals,241.5625,41.3125,87.1875,0.4738351254480287,12.4375,34.625,0.3592057761732852,15.8125,20.8125,0.7597597597597597,9.25,34.0,43.25,26.375,6.3125,4.25,12.0,22.3125,110.875,,241.5625,0.5754060926877368,0.5451612903225806,0.398,0.24006250000000004,21.481249999999996,75.98750000000001,49.43750000000001,63.925,6.531249999999999,8.456249999999999,11.03125,100.0,115.03749999999998,111.25624999999998,,16
NYK,Team Totals,240.0,40.0,89.78947368421052,0.44548651817116064,13.68421052631579,36.263157894736835,0.3773584905660378,17.210526315789473,23.36842105263158,0.7364864864864864,13.526315789473685,33.10526315789474,46.63157894736842,23.05263157894737,7.894736842105263,2.9473684210526314,12.105263157894736,17.36842105263158,110.89473684210526,,240.0,0.5540770816678589,0.5216881594372802,0.40378947368421053,0.2612105263157895,30.173684210526314,78.10526315789474,53.31052631578947,57.31052631578948,8.289473684210526,5.815789473684211,10.75263157894737,100.0,116.63684210526316,111.00526315789473,,19
BOS,Team Totals,242.6315789473684,41.78947368421053,88.26315789473684,0.4734645199761479,15.631578947368421,42.78947368421053,0.36531365313653136,17.526315789473685,22.105263157894736,0.7928571428571429,10.31578947368421,36.73684210526316,47.05263157894737,24.842105263157894,6.578947368421052,5.684210526315789,13.210526315789474,17.68421052631579,116.73684210526316,,242.6315789473684,0.5956601138682995,0.5620155038759691,0.4836842105263159,0.25589473684210534,23.90526315789474,76.96842105263158,52.00526315789473,59.499999999999986,6.636842105263157,10.378947368421054,11.884210526315785,100.0,119.10526315789478,109.4421052631579,,19
IND,Team Totals,240.0,47.76470588235294,94.82352941176471,0.5037220843672456,14.941176470588236,39.529411764705884,0.37797619047619047,17.41176470588235,22.11764705882353,0.7872340425531914,9.764705882352942,30.058823529411764,39.8235294117647,30.058823529411764,8.058823529411764,6.294117647058823,12.588235294117647,22.705882352941178,127.88235294117646,,240.0,0.6115536952020884,0.5825062034739453,0.4178235294117647,0.23511764705882354,23.18823529411765,72.6941176470588,47.529411764705884,63.01764705882354,7.729411764705882,9.505882352941176,10.747058823529413,100.0,123.27647058823531,121.22352941176472,,17
WAS,Team Totals,240.0,44.0,91.10526315789474,0.48295782784517616,12.052631578947368,33.999999999999986,0.35448916408668746,16.736842105263158,21.315789473684212,0.7851851851851851,8.421052631578949,30.63157894736842,39.05263157894737,27.736842105263158,8.105263157894736,4.7894736842105265,13.473684210526315,20.0,116.78947368421052,,240.0,0.5811334590404358,0.549104563835933,0.3736315789473685,0.23515789473684207,18.494736842105265,70.35789473684211,43.88947368421053,63.247368421052634,7.857894736842105,8.152631578947368,11.836842105263159,100.0,113.34210526315788,121.45789473684212,,19
