Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Stephen Curry,36:07,11,25,.440,5,13,.385,11,12,.917,1,4,5,3,1,0,5,2,38,-4,36:07,.627,.540,.520,.480,2.3,13.0,6.8,17.8,1.3,0.0,14.2,38.3,116,118,10.2
Klay Thompson,33:16,5,16,.313,3,10,.300,3,3,1.000,0,5,5,3,1,0,1,1,16,+4,33:16,.462,.406,.625,.188,0.0,17.6,7.4,14.5,1.5,0.0,5.5,21.6,105,117,0.3
Andrew Wiggins,25:26,3,7,.429,0,2,.000,0,2,.000,2,2,4,2,1,0,1,4,6,-13,25:26,.381,.429,.286,.286,6.6,9.2,7.7,12.0,1.9,0.0,11.3,13.7,88,117,-5.3
Draymond Green,24:23,3,7,.429,1,3,.333,2,2,1.000,2,7,9,7,1,0,2,5,9,-11,24:23,.571,.500,.429,.286,6.9,33.6,18.1,44.3,2.0,0.0,20.2,15.9,123,113,7.1
Kevon Looney,19:03,1,3,.333,0,0,,0,0,,5,1,6,0,1,0,0,3,2,-12,19:03,.333,.333,.000,.000,22.1,6.1,15.4,0.0,2.5,0.0,0.0,6.2,130,117,-5.5
Dario Šarić,27:16,5,10,.500,1,4,.250,0,0,,3,7,10,1,1,0,1,4,11,+2,27:16,.550,.550,.400,.000,9.3,30.1,18.0,6.2,1.8,0.0,9.1,15.8,115,114,0.2
Jonathan Kuminga,23:35,2,11,.182,0,3,.000,6,7,.857,2,1,3,0,2,0,0,2,10,+5,23:35,.355,.182,.273,.636,7.1,5.0,6.2,0.0,4.1,0.0,0.0,23.4,94,114,-5.1
Chris Paul,21:43,0,3,.000,0,2,.000,2,2,1.000,0,1,1,5,0,0,2,4,2,-1,21:43,.258,.000,.667,.667,0.0,5.4,2.3,29.9,0.0,0.0,34.0,10.6,75,122,-12.1
Gary Payton II,13:30,2,2,1.000,0,0,,0,0,,2,2,4,2,0,0,1,2,4,-2,13:30,1.000,1.000,.000,.000,12.5,17.3,14.5,23.8,0.0,0.0,33.3,8.7,145,120,3.6
Moses Moody,13:06,1,6,.167,0,4,.000,0,0,,1,2,3,0,0,0,1,1,2,-10,13:06,.167,.167,.667,.000,6.4,17.9,11.2,0.0,0.0,0.0,14.3,21.0,42,120,-19.1
Brandin Podziemski,1:16,3,5,.600,2,2,1.000,0,0,,1,0,1,0,1,0,0,0,8,+6,1:16,1.000,1.000,.000,.000,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,31.0,210,124,70.6
Trayce Jackson-Davis,1:16,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,0,0,2,+6,1:16,.800,.800,.400,.000,66.5,0.0,38.7,0.0,38.1,0.0,0.0,100.0,183,41,210.0
Cory Joseph,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,37,96,.385,12,43,.279,24,28,.857,19,32,51,24,9,0,14,28,110,,240,.508,.448,.448,.292,33.3,78.0,52.0,64.9,9.0,0.0,11.4,100.0,110.6,116.6,
