Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jayson Tatum,38:55,7,16,.438,0,3,.000,12,13,.923,0,5,5,3,2,0,2,3,26,-21,38:55,.599,.438,.188,.813,0.0,15.4,7.8,16.5,2.5,0.0,8.4,27.5,116,114,4.8
Jaylen Brown,38:53,6,22,.273,2,8,.250,4,7,.571,0,3,3,2,3,1,3,3,18,+1,38:53,.359,.318,.364,.318,0.0,9.3,4.7,10.5,3.8,2.2,10.7,32.6,67,112,-5.8
Derrick White,37:24,3,9,.333,1,5,.200,9,12,.750,0,5,5,4,1,1,3,1,16,-6,37:24,.560,.389,.556,1.333,0.0,16.0,8.1,18.9,1.3,2.3,17.4,20.9,102,116,1.0
Al Horford,32:58,1,5,.200,1,5,.200,0,0,,0,5,5,3,0,0,1,4,3,-26,32:58,.300,.300,1.000,.000,0.0,18.2,9.2,14.8,0.0,0.0,16.7,8.2,68,119,-6.0
Kristaps Porziņģis,22:17,4,9,.444,1,4,.250,0,1,.000,1,3,4,2,2,0,2,3,9,+6,22:17,.477,.500,.444,.111,5.5,16.2,10.9,19.2,4.4,0.0,17.5,23.2,84,110,-0.3
Sam Hauser,25:17,4,6,.667,2,4,.500,0,0,,1,1,2,0,0,0,1,0,10,-16,25:17,.833,.833,.667,.000,4.9,4.7,4.8,0.0,0.0,0.0,14.3,12.5,131,123,2.5
Luke Kornet,24:42,5,6,.833,0,0,,2,2,1.000,2,4,6,1,2,2,1,2,12,-2,24:42,.872,.833,.000,.333,10.0,19.4,14.8,9.1,3.9,6.8,12.7,14.4,155,106,11.9
Payton Pritchard,13:07,1,2,.500,0,0,,0,0,,0,1,1,2,0,0,1,0,2,-6,13:07,.500,.500,.000,.000,0.0,9.1,4.6,26.8,0.0,0.0,33.3,10.3,85,122,-4.6
Oshae Brissett,5:19,0,0,,0,0,,0,2,.000,0,0,0,0,0,0,0,2,0,-11,5:19,.000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0,123,-18.3
Dalano Banton,0:32,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,0:32,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.7,0,125,-76.8
Lamar Stevens,0:32,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,0:32,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,125,-5.6
Svi Mykhailiuk,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,31,76,.408,7,29,.241,27,37,.730,4,27,31,17,10,4,14,18,96,,240,.520,.454,.382,.487,10.3,67.5,39.2,54.8,10.1,7.0,13.2,100.0,97.4,114.7,
