Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Desmond Bane,39:17,11,27,.407,2,9,.222,8,9,.889,2,7,9,4,0,0,2,3,32,+17,39:17,.517,.444,.333,.333,5.7,19.4,12.6,16.0,0.0,0.0,6.1,34.6,123,112,-2.4
Vince Williams Jr.,29:37,2,8,.250,2,5,.400,0,0,,2,4,6,6,3,0,3,5,6,0,29:37,.375,.375,.625,.000,7.5,14.7,11.2,23.9,5.1,0.0,27.3,15.3,97,101,-1.6
Luke Kennard,23:03,5,7,.714,3,4,.750,1,1,1.000,1,4,5,4,1,0,2,2,14,-3,23:03,.941,.929,.571,.143,4.8,18.9,12.0,24.8,2.2,0.0,21.2,16.9,154,107,10.9
Marcus Smart,21:08,9,16,.563,4,8,.500,1,1,1.000,0,4,4,1,2,0,1,0,23,+16,21:08,.700,.688,.500,.063,0.0,20.6,10.4,9.6,4.8,0.0,5.7,34.1,139,101,15.7
Bismack Biyombo,18:09,1,2,.500,0,0,,0,0,,1,1,2,4,0,0,2,2,2,+3,18:09,.500,.500,.000,.000,6.2,6.0,6.1,25.6,0.0,0.0,50.0,9.1,99,115,-2.5
Xavier Tillman Sr.,27:48,6,9,.667,0,1,.000,2,4,.500,6,5,11,2,0,2,3,3,14,+17,27:48,.651,.667,.111,.444,24.1,19.6,21.8,10.3,0.0,6.3,21.8,20.4,120,107,1.4
Ziaire Williams,26:35,6,9,.667,2,5,.400,0,0,,1,3,4,0,1,0,1,1,14,+12,26:35,.778,.778,.556,.000,4.2,12.3,8.3,0.0,1.9,0.0,10.0,15.5,142,109,2.9
David Roddy,25:11,3,7,.429,1,2,.500,4,4,1.000,2,3,5,3,0,0,2,2,11,+11,25:11,.628,.500,.286,.571,8.9,13.0,11.0,14.9,0.0,0.0,18.6,17.6,130,113,-1.2
John Konchar,25:06,1,3,.333,0,2,.000,2,2,1.000,3,4,7,3,0,1,0,0,4,+18,25:06,.515,.333,.667,.667,13.3,17.4,15.4,13.6,0.0,3.5,0.0,6.4,167,110,3.0
GG Jackson II,2:03,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-3,2:03,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3,0,116,-50.2
Jake LaRavia,2:03,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-3,2:03,.000,.000,.000,.000,0.0,53.2,26.9,0.0,0.0,0.0,0.0,20.1,0,104,-25.8
Santi Aldama,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Team Totals,240,44,91,.484,14,37,.378,18,21,.857,18,36,54,27,7,3,16,18,120,,240,.599,.560,.407,.231,41.9,81.8,62.1,61.4,7.4,5.5,13.8,100.0,126.2,108.3,
