Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Miles Bridges,37:06,9,17,.529,1,4,.250,4,6,.667,3,7,10,2,1,1,3,2,23,-6,37:06,.586,.559,.235,.353,9.2,23.8,16.2,8.0,1.2,2.2,13.3,26.2,108,122,-2.0
Terry Rozier,36:41,9,15,.600,2,4,.500,2,4,.500,0,1,1,9,1,1,5,4,22,-10,36:41,.656,.667,.267,.267,0.0,3.4,1.6,36.5,1.2,2.2,23.0,25.4,111,124,-0.4
Gordon Hayward,32:47,4,11,.364,2,4,.500,0,2,.000,0,5,5,2,0,1,3,1,10,-15,32:47,.421,.455,.364,.182,0.0,19.3,9.2,7.7,0.0,2.4,20.2,19.5,69,125,-10.3
Mark Williams,21:47,5,6,.833,0,0,,2,2,1.000,1,5,6,1,1,1,1,4,12,-11,21:47,.872,.833,.000,.333,5.2,29.0,16.5,6.7,2.1,3.7,12.7,15.5,153,118,3.3
LaMelo Ball,14:37,3,6,.500,1,3,.333,0,0,,0,1,1,2,0,0,1,0,7,-2,14:37,.583,.583,.500,.000,0.0,8.6,4.1,19.2,0.0,0.0,14.3,20.5,105,128,-5.0
Brandon Miller,32:43,7,11,.636,2,3,.667,4,5,.800,0,5,5,1,1,0,2,5,20,-1,32:43,.758,.727,.273,.455,0.0,19.3,9.2,4.3,1.4,0.0,13.2,19.9,125,123,-1.0
P.J. Washington,28:11,3,10,.300,3,9,.333,4,6,.667,0,4,4,2,0,3,1,5,13,-5,28:11,.514,.450,.900,.600,0.0,17.9,8.5,8.8,0.0,8.5,7.3,20.7,101,119,-2.5
Ish Smith,17:10,2,3,.667,0,0,,0,0,,0,2,2,4,1,0,1,2,4,-13,17:10,.667,.667,.000,.000,0.0,14.7,7.0,29.1,2.6,0.0,25.0,10.0,127,121,-0.1
JT Thor,8:56,2,4,.500,2,3,.667,0,0,,0,0,0,0,0,0,0,1,6,-4,8:56,.750,.750,.750,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,131,129,2.4
Bryce McGowens,6:20,0,0,,0,0,,0,0,,1,1,2,1,1,0,1,2,0,+1,6:20,,,,,18.0,19.9,18.9,17.2,7.1,0.0,100.0,6.8,93,110,-1.1
Théo Maledon,3:42,0,0,,0,0,,0,0,,0,0,0,3,0,0,0,0,0,+1,3:42,,,,,0.0,0.0,0.0,88.5,0.0,0.0,,0.0,230,129,17.1
Leaky Black,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Nick Smith Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,44,83,.530,13,30,.433,16,25,.640,5,31,36,27,6,7,18,26,117,,240,.622,.608,.361,.301,11.9,81.6,45.0,61.4,5.7,11.7,16.1,100.0,110.2,122.4,
