Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jimmy Butler,37:04,12,23,.522,0,1,.000,9,9,1.000,2,3,5,5,0,0,1,1,33,-17,37:04,.612,.522,.043,.391,7.4,15.5,10.8,19.9,0.0,0.0,3.6,33.0,132,147,0.0
Duncan Robinson,30:27,7,11,.636,2,3,.667,1,1,1.000,1,1,2,3,0,0,2,6,17,-9,30:27,.743,.727,.273,.091,4.5,6.3,5.3,12.8,0.0,0.0,14.9,19.3,130,147,-4.6
Orlando Robinson,29:09,7,11,.636,2,2,1.000,0,0,,1,4,5,3,0,0,1,1,16,-6,29:09,.727,.727,.182,.000,4.7,26.3,13.7,13.5,0.0,0.0,8.3,18.0,138,146,1.9
Kyle Lowry,28:35,0,4,.000,0,3,.000,4,4,1.000,1,7,8,2,0,0,0,2,4,-9,28:35,.347,.000,.750,1.000,4.8,47.0,22.4,7.0,0.0,0.0,0.0,8.8,106,146,-9.5
Haywood Highsmith,2:47,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0,-1,2:47,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,31.5,0,147,-48.2
Caleb Martin,35:15,8,15,.533,2,4,.500,0,0,,1,1,2,3,1,0,3,3,18,-8,35:15,.600,.600,.267,.000,3.9,5.4,4.5,11.0,1.4,0.0,16.7,22.4,105,144,-6.0
Jaime Jaquez Jr.,28:40,4,9,.444,1,2,.500,2,5,.400,0,3,3,3,2,0,0,1,11,-6,28:40,.491,.500,.222,.556,0.0,20.1,8.4,12.2,3.4,0.0,0.0,17.1,111,139,-2.6
Josh Richardson,23:46,6,9,.667,2,4,.500,2,2,1.000,0,2,2,3,0,1,2,1,16,-11,23:46,.810,.778,.444,.222,0.0,16.2,6.7,16.9,0.0,3.8,16.8,21.9,135,143,3.9
Kevin Love,18:50,4,6,.667,3,5,.600,3,3,1.000,0,1,1,5,0,0,0,4,14,-9,18:50,.956,.917,.833,.500,0.0,10.2,4.2,33.7,0.0,0.0,0.0,17.0,198,147,16.3
Jamal Cain,5:24,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,+1,5:24,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,147,-14.5
Thomas Bryant,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Nikola Jović,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,48,89,.539,12,25,.480,21,24,.875,6,22,28,27,3,1,10,22,129,,240,.648,.607,.281,.270,17.1,88.0,46.7,56.3,3.0,1.9,9.1,100.0,129.4,144.5,
