,Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Games Played
DEN,Team Totals,240.34722222222223,43.99999999999999,88.66666666666667,0.4962406015037593,11.444444444444446,30.76388888888889,0.3720090293453725,15.38888888888889,20.125,0.7646652864044169,10.819444444444445,33.416666666666664,44.236111111111114,29.291666666666668,7.0694444444444455,5.527777777777778,11.791666666666666,18.20833333333333,114.83333333333333,,240.34722222222223,0.5887580537658298,0.5607769423558896,0.3473333333333334,0.23031944444444438,25.67916666666666,75.5513888888889,51.28333333333334,66.3305555555555,7.305555555555555,9.64166666666667,10.75972222222222,100.0,119.63611111111112,114.5930555555556,,72
LAL,Team Totals,242.3972602739726,43.68493150684932,87.68493150684931,0.49820340571785665,11.561643835616438,30.73972602739726,0.3761140819964349,18.972602739726028,24.356164383561644,0.7789651293588301,8.23287671232877,34.97260273972603,43.205479452054796,28.52054794520548,7.287671232876712,5.657534246575342,13.232876712328768,15.931506849315069,117.9041095890411,,242.3972602739726,0.5990962396217906,0.5641306045930324,0.3513424657534248,0.27930136986301374,19.828767123287673,75.9794520547945,49.28630136986302,65.30958904109589,7.212328767123284,9.947945205479447,11.828767123287674,100.0,116.55342465753422,116.36986301369868,,73
GSW,Team Totals,242.11267605633802,43.70422535211268,92.28169014084507,0.47359584859584863,14.80281690140845,39.38028169014085,0.37589413447782544,16.05633802816902,20.676056338028168,0.7765667574931883,12.380281690140846,34.352112676056336,46.73239436619719,29.112676056338028,6.788732394366197,4.352112676056338,13.605633802816902,19.774647887323948,118.26760563380282,,242.11267605633802,0.5832935070131371,0.5538003663003663,0.42669014084507045,0.2284225352112677,27.233802816901402,76.03521126760566,51.84366197183098,66.65211267605632,6.790140845070424,8.283098591549294,11.804225352112676,100.0,118.59859154929578,116.75211267605626,,71
PHO,Team Totals,241.38888888888889,42.80555555555557,86.25,0.49629629629629646,12.194444444444443,32.02777777777778,0.3807458803122289,19.249999999999996,23.97222222222222,0.803012746234067,10.138888888888891,34.1111111111111,44.249999999999986,27.0,7.263888888888889,6.111111111111111,14.097222222222221,18.15277777777778,117.05555555555556,,241.38888888888889,0.604639684106614,0.5669887278582932,0.3715972222222221,0.28201388888888895,24.926388888888887,75.5513888888889,51.786111111111126,63.076388888888864,7.354166666666667,11.174999999999999,12.680555555555557,100.0,119.15833333333336,116.23750000000001,,72
ORL,Team Totals,241.40845070422534,40.63380281690142,84.94366197183099,0.4783617973802024,10.98591549295775,31.140845070422536,0.3527815468113977,18.591549295774655,24.661971830985916,0.7538549400342665,10.704225352112676,31.91549295774648,42.61971830985916,24.718309859154928,8.084507042253524,5.183098591549297,13.971830985915492,20.225352112676056,110.84507042253522,,241.40845070422534,0.5785539532804818,0.5430276902669542,0.36677464788732395,0.29259154929577447,25.73802816901408,78.5760563380282,51.93802816901408,60.78028169014084,8.330985915492958,9.90422535211268,12.736619718309855,100.0,114.48732394366195,112.32112676056336,,71
HOU,Team Totals,241.7605633802817,41.76056338028169,90.63380281690141,0.46076146076146074,12.492957746478874,35.33802816901409,0.3535273017138302,18.183098591549296,23.492957746478872,0.7739808153477219,11.380281690140846,34.57746478873239,45.95774647887325,24.7887323943662,7.676056338028169,4.619718309859157,12.281690140845072,20.915492957746476,114.19718309859155,,241.7605633802817,0.5654966159477299,0.5296814296814297,0.3909295774647885,0.2620000000000002,24.92394366197183,76.45915492957747,50.71830985915493,59.45915492957746,7.7436619718309885,8.759154929577461,10.809859154929576,100.0,115.29154929577469,113.43521126760564,,71
NYK,Team Totals,240.0,40.87323943661972,88.5774647887324,0.4614406105899189,13.084507042253522,36.02816901408452,0.36317435496481615,17.11267605633803,21.901408450704224,0.7813504823151127,12.76056338028169,33.0281690140845,45.7887323943662,24.0,7.309859154929577,4.15492957746479,12.338028169014086,17.66197183098591,111.94366197183098,,240.0,0.5698961739230195,0.5352997296867547,0.40735211267605603,0.24805633802816904,29.364788732394366,76.80704225352106,52.980281690140835,58.76619718309858,7.71267605633803,8.030985915492957,11.138028169014088,100.0,118.13098591549293,113.556338028169,,71
BOS,Team Totals,241.73611111111111,43.81944444444444,90.15277777777777,0.4860576182406409,16.59722222222222,42.59722222222222,0.3896315617867623,16.875000000000007,20.902777777777775,0.8073089700996682,10.722222222222221,35.69444444444444,46.416666666666664,26.625,6.611111111111112,6.5,11.347222222222221,16.45833333333333,121.11111111111111,,241.73611111111111,0.6095174187776101,0.5781081497458019,0.4724166666666667,0.23568055555555562,24.831944444444435,76.44722222222221,51.787499999999994,60.75555555555556,6.763888888888889,11.840277777777775,10.218055555555553,100.0,124.57361111111115,112.63055555555555,,72
IND,Team Totals,240.33783783783784,46.74324324324324,92.59459459459461,0.504816112084063,13.216216216216216,35.27027027027027,0.37471264367816093,16.364864864864863,21.02702702702702,0.7782776349614398,9.986486486486486,31.256756756756758,41.24324324324323,30.635135135135137,7.8108108108108105,5.851351351351353,12.391891891891891,21.60810810810811,123.06756756756756,,240.33783783783784,0.6041817043138586,0.5761821366024517,0.3815675675675675,0.229081081081081,23.17297297297297,74.32432432432434,48.65945945945945,65.54999999999998,7.6972972972972995,9.582432432432434,10.86216216216216,100.0,121.30135135135134,119.1527027027027,,74
WAS,Team Totals,240.34722222222223,42.930555555555564,91.48611111111113,0.4692576286625171,12.23611111111111,35.18055555555555,0.3478089222266088,15.555555555555555,20.34722222222222,0.764505119453925,9.5,31.444444444444443,40.94444444444444,28.01388888888889,7.680555555555555,5.152777777777778,13.569444444444445,19.83333333333333,113.65277777777777,,240.34722222222223,0.5657807400851815,0.5361317747077577,0.3851527777777778,0.22483333333333336,20.356944444444448,72.16805555555554,45.51666666666668,65.37083333333334,7.508333333333334,8.729166666666659,11.888888888888888,100.0,111.15416666666667,120.70555555555555,,72
