Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Herbert Jones,37:38,8,10,.800,1,1,1.000,2,2,1.000,0,5,5,2,1,0,2,5,19,-8,37:38,.873,.850,.100,.200,0.0,13.9,6.4,8.9,1.3,0.0,15.5,13.6,146,112,3.2
Zion Williamson,35:34,9,22,.409,0,0,,5,6,.833,4,5,9,7,1,0,3,3,23,-23,35:34,.467,.409,.000,.273,10.0,14.7,12.1,35.2,1.4,0.0,10.9,30.9,105,112,5.8
Trey Murphy III,31:36,2,12,.167,1,7,.143,0,0,,3,3,6,2,1,1,0,0,5,-15,31:36,.208,.208,.583,.000,8.4,9.9,9.1,8.4,1.6,2.9,0.0,15.1,71,111,-5.2
Jonas Valančiūnas,24:53,6,13,.462,0,0,,0,0,,2,8,10,0,0,1,3,3,12,-1,24:53,.462,.462,.000,.000,7.1,33.5,19.3,0.0,0.0,3.6,18.8,25.6,81,107,-7.4
CJ McCollum,14:46,1,7,.143,0,3,.000,0,0,,0,2,2,1,0,1,0,0,2,-18,14:46,.143,.143,.429,.000,0.0,14.1,6.5,9.1,0.0,6.1,0.0,18.8,45,111,-11.1
Jeremiah Robinson-Earl,23:47,2,4,.500,1,2,.500,0,2,.000,2,4,6,1,1,0,1,1,5,+16,23:47,.512,.625,.500,.500,7.5,17.5,12.1,5.8,2.1,0.0,17.0,9.8,98,110,-1.5
Jordan Hawkins,22:36,4,17,.235,3,12,.250,3,3,1.000,1,2,3,2,0,1,0,2,14,-1,22:36,.382,.324,.706,.176,3.9,9.2,6.4,13.9,0.0,4.0,0.0,32.2,99,113,0.7
Jose Alvarado,18:29,2,9,.222,1,3,.333,0,0,,1,2,3,2,1,1,1,2,5,+13,18:29,.278,.278,.333,.000,4.8,11.3,7.8,15.4,2.7,4.9,10.0,21.5,71,106,-4.0
Larry Nance Jr.,17:58,5,6,.833,0,1,.000,0,0,,5,4,9,1,1,1,1,2,10,-11,17:58,.833,.833,.167,.000,24.7,23.2,24.0,10.4,2.8,5.0,14.3,15.5,150,102,13.9
Naji Marshall,12:43,0,4,.000,0,3,.000,0,0,,0,1,1,2,0,1,0,1,0,-7,12:43,.000,.000,.750,.000,0.0,8.2,3.8,19.4,0.0,7.1,0.0,12.5,29,111,-9.7
Matt Ryan,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Cody Zeller,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,39,104,.375,7,32,.219,10,13,.769,18,36,54,20,6,7,11,19,95,,240,.433,.409,.308,.125,33.3,78.3,54.0,51.3,6.2,13.2,9.1,100.0,98.6,110.0,
