Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Miles Bridges,37:46,8,17,.471,1,7,.143,3,3,1.000,1,6,7,1,1,0,3,0,20,-16,37:46,.546,.500,.412,.176,2.2,20.6,9.5,5.6,1.3,0.0,14.1,23.6,100,109,-0.7
Terry Rozier,34:36,8,23,.348,4,11,.364,6,6,1.000,2,3,5,7,0,0,1,2,26,-18,34:36,.507,.435,.478,.261,4.9,11.2,7.4,44.3,0.0,0.0,3.8,32.2,120,113,10.3
LaMelo Ball,30:29,9,24,.375,3,13,.231,0,0,,2,8,10,5,3,0,2,3,21,+8,30:29,.438,.438,.542,.000,5.5,34.0,16.8,41.8,4.9,0.0,7.7,35.7,97,100,10.0
Nick Richards,26:44,1,5,.200,0,0,,0,0,,0,8,8,0,0,0,1,4,2,-15,26:44,.200,.200,.000,.000,0.0,38.8,15.3,0.0,0.0,0.0,16.7,9.4,38,110,-14.7
Cody Martin,22:48,1,3,.333,1,2,.500,0,0,,2,0,2,2,0,2,3,1,3,-8,22:48,.500,.500,.667,.000,7.4,0.0,4.5,13.6,0.0,7.5,50.0,11.0,69,106,-4.9
P.J. Washington,28:25,2,7,.286,1,5,.200,0,2,.000,2,4,6,1,1,0,1,3,5,-4,28:25,.317,.357,.714,.286,5.9,18.3,10.8,5.7,1.8,0.0,11.3,13.1,73,108,-8.2
Nick Smith Jr.,16:17,2,5,.400,0,2,.000,0,0,,0,2,2,0,0,0,2,0,4,-19,16:17,.400,.400,.400,.000,0.0,15.9,6.3,0.0,0.0,0.0,28.6,18.0,57,113,-13.9
Ish Smith,12:28,0,1,.000,0,0,,1,2,.500,1,1,2,0,0,0,0,0,1,-6,12:28,.266,.000,.000,2.000,6.8,10.4,8.2,0.0,0.0,0.0,0.0,6.3,83,113,-9.5
Nathan Mensah,11:10,1,1,1.000,0,0,,0,0,,2,0,2,0,0,0,0,3,2,0,11:10,1.000,1.000,.000,.000,15.1,0.0,9.1,0.0,0.0,0.0,0.0,3.8,209,114,-7.0
JT Thor,9:37,0,6,.000,0,0,,0,0,,4,0,4,1,0,1,0,1,0,-10,9:37,.000,.000,.000,.000,35.0,0.0,21.2,15.1,0.0,8.9,0.0,26.1,42,105,-16.2
Bryce McGowens,5:20,1,2,.500,0,1,.000,0,0,,1,1,2,0,0,0,0,0,2,+1,5:20,.500,.500,.500,.000,15.8,24.3,19.1,0.0,0.0,0.0,0.0,15.7,119,112,0.2
James Bouknight,2:10,0,1,.000,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,+1,2:10,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,114,-10.1
Leaky Black,2:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1,2:10,.266,.000,.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.3,64,114,-15.3
Brandon Miller,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Team Totals,240,33,95,.347,10,41,.244,11,15,.733,17,33,50,17,5,3,13,17,87,,240,.428,.400,.432,.158,29.8,89.2,53.2,51.5,5.2,5.4,11.3,100.0,91.2,109.0,
