Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Luka Dončić,41:11,10,24,.417,2,11,.182,7,8,.875,2,10,12,13,1,1,4,3,29,+10,41:11,.527,.458,.458,.333,5.2,24.3,15.0,46.8,1.2,2.4,12.7,34.7,114,110,5.4
Kyrie Irving,35:53,10,21,.476,4,9,.444,3,3,1.000,0,3,3,5,0,0,2,2,27,+9,35:53,.605,.571,.429,.143,0.0,8.4,4.3,21.8,0.0,0.0,8.2,30.7,116,119,0.6
P.J. Washington,35:07,6,12,.500,2,6,.333,2,2,1.000,3,1,4,1,1,0,0,2,16,+6,35:07,.621,.583,.500,.167,9.1,2.8,5.9,3.8,1.4,0.0,0.0,16.6,136,118,-1.2
Daniel Gafford,27:17,6,7,.857,0,0,,1,2,.500,4,7,11,5,2,5,0,2,13,+15,27:17,.825,.857,.000,.286,15.6,25.7,20.8,26.3,3.7,18.3,0.0,13.1,183,94,19.6
Derrick Jones Jr.,17:55,2,3,.667,0,1,.000,2,3,.667,0,1,1,0,1,0,0,1,6,-5,17:55,.694,.667,.333,1.000,0.0,5.6,2.9,0.0,2.8,0.0,0.0,10.9,141,114,-3.1
Tim Hardaway Jr.,28:38,5,14,.357,3,9,.333,0,0,,0,2,2,4,3,0,0,2,13,+8,28:38,.464,.464,.643,.000,0.0,7.0,3.6,18.8,5.3,0.0,0.0,22.2,105,108,1.7
Dereck Lively II,18:20,3,3,1.000,0,0,,0,0,,0,9,9,0,1,0,0,1,6,-3,18:20,1.000,1.000,.000,.000,0.0,49.1,25.3,0.0,2.8,0.0,0.0,7.4,200,100,2.9
Dante Exum,15:30,1,2,.500,1,2,.500,0,0,,0,1,1,3,0,0,0,2,3,+10,15:30,.750,.750,1.000,.000,0.0,6.5,3.3,22.7,0.0,0.0,0.0,5.8,173,120,-2.6
Maxi Kleber,15:29,1,4,.250,0,3,.000,0,0,,1,2,3,0,0,1,0,1,2,-2,15:29,.250,.250,.750,.000,6.9,12.9,10.0,0.0,0.0,6.5,0.0,11.7,72,114,-11.5
Jaden Hardy,3:04,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,+2,3:04,.000,.000,.500,.000,0.0,32.6,16.8,0.0,0.0,0.0,0.0,29.6,0,111,-41.9
A.J. Lawson,0:48,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0:48,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,122,-10.0
Dwight Powell,0:48,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0:48,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,122,-10.9
Markieff Morris,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,44,92,.478,12,42,.286,15,18,.833,10,37,47,31,9,7,6,17,115,,240,.575,.543,.457,.196,22.2,77.1,50.5,70.5,9.5,14.6,5.7,100.0,121.5,110.9,
