Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
CJ McCollum,33:20,5,12,.417,1,6,.167,2,3,.667,0,1,1,6,2,3,0,3,13,-19,33:20,.488,.458,.500,.250,0.0,3.2,1.7,26.3,3.1,8.3,0.0,18.8,117,133,3.3
Herbert Jones,33:05,6,13,.462,1,5,.200,0,0,,1,1,2,1,3,1,3,1,13,-26,33:05,.500,.500,.385,.000,3.5,3.2,3.3,4.6,4.8,2.8,18.8,22.7,84,132,-6.1
Zion Williamson,32:17,9,16,.563,0,0,,7,10,.700,2,3,5,3,0,0,0,2,25,-4,32:17,.613,.563,.000,.625,7.1,9.9,8.5,16.8,0.0,0.0,0.0,29.7,134,141,1.7
Brandon Ingram,31:32,6,10,.600,1,3,.333,3,3,1.000,1,6,7,3,0,1,1,1,16,-10,31:32,.707,.650,.300,.300,3.6,20.3,12.2,14.8,0.0,2.9,8.1,18.3,138,134,1.0
Jonas Valančiūnas,20:38,3,6,.500,0,0,,0,0,,2,5,7,0,1,1,3,1,6,-20,20:38,.500,.500,.000,.000,11.1,25.8,18.7,0.0,2.5,4.5,33.3,20.5,74,125,-12.3
Jordan Hawkins,24:09,5,11,.455,4,8,.500,1,1,1.000,0,5,5,0,1,0,1,3,15,-3,24:09,.656,.636,.727,.091,0.0,22.1,11.4,0.0,2.2,0.0,8.0,24.2,114,130,-1.1
Dyson Daniels,21:54,3,4,.750,1,2,.500,0,0,,1,2,3,5,1,1,0,0,7,-4,21:54,.875,.875,.500,.000,5.2,9.7,7.6,32.8,2.4,4.2,0.0,8.6,189,134,11.9
Matt Ryan,16:51,1,4,.250,0,3,.000,2,2,1.000,1,1,2,1,0,0,1,2,4,-5,16:51,.410,.250,.750,.500,6.8,6.3,6.5,7.7,0.0,0.0,17.0,16.4,89,142,-14.6
Larry Nance Jr.,15:22,2,5,.400,0,2,.000,2,2,1.000,1,2,3,1,0,0,0,1,6,+6,15:22,.510,.400,.400,.400,7.4,13.9,10.8,9.3,0.0,0.0,0.0,18.0,122,139,-6.7
Kira Lewis Jr.,9:38,0,3,.000,0,2,.000,0,0,,0,0,0,4,1,0,0,1,0,-4,9:38,.000,.000,.667,.000,0.0,0.0,0.0,49.8,5.4,0.0,0.0,14.6,67,133,-5.8
E.J. Liddell,1:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1,1:13,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,146,-10.3
Cody Zeller,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,40,84,.476,8,31,.258,17,21,.810,9,26,35,24,9,7,9,15,105,,240,.563,.524,.369,.250,21.4,57.8,40.2,60.0,9.8,13.5,8.8,100.0,114.6,134.3,
