Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Terry Rozier,39:22,8,23,.348,1,8,.125,1,3,.333,0,4,4,7,1,0,4,2,18,0,39:22,.370,.370,.348,.130,0.0,10.8,5.6,25.7,1.2,0.0,14.1,31.1,74,119,-11.2
Miles Bridges,38:19,9,23,.391,3,10,.300,0,0,,1,10,11,5,0,2,2,5,21,+4,38:19,.457,.457,.435,.000,3.0,27.8,15.8,19.7,0.0,4.9,8.0,28.2,91,114,-2.5
Nick Richards,33:19,5,6,.833,0,0,,3,4,.750,2,8,10,2,0,1,1,2,13,-21,33:19,.838,.833,.000,.667,6.9,25.6,16.6,8.0,0.0,2.8,11.4,11.4,152,116,1.0
Gordon Hayward,23:51,3,8,.375,0,2,.000,2,2,1.000,1,1,2,5,1,0,1,2,8,-4,23:51,.450,.375,.250,.250,4.8,4.5,4.6,27.2,2.0,0.0,10.1,17.9,104,119,-3.2
Bryce McGowens,21:56,4,6,.667,0,1,.000,2,3,.667,0,3,3,2,0,0,0,3,10,-10,21:56,.683,.667,.167,.500,0.0,14.6,7.5,12.8,0.0,0.0,0.0,14.4,141,121,-1.9
P.J. Washington,26:26,7,10,.700,0,2,.000,4,4,1.000,4,4,8,3,2,0,2,3,18,-4,26:26,.765,.700,.200,.400,17.3,16.1,16.7,18.0,3.7,0.0,14.5,22.5,139,112,8.5
Cody Martin,24:42,3,8,.375,1,2,.500,0,0,,0,2,2,2,4,1,0,2,7,+3,24:42,.438,.438,.250,.000,0.0,8.6,4.5,10.5,7.9,3.8,0.0,14.0,96,102,3.8
Ish Smith,15:51,2,4,.500,0,0,,0,0,,0,1,1,4,0,0,1,1,4,0,15:51,.500,.500,.000,.000,0.0,6.7,3.5,32.8,0.0,0.0,20.0,13.6,102,123,-6.1
Nick Smith Jr.,12:21,2,5,.400,1,4,.250,0,0,,0,0,0,1,0,0,0,3,5,-10,12:21,.500,.500,.800,.000,0.0,0.0,0.0,11.0,0.0,0.0,0.0,17.5,104,125,-8.6
Nathan Mensah,3:53,0,0,,0,0,,0,0,,0,1,1,0,0,2,0,0,0,-3,3:53,,,,,0.0,27.5,14.2,0.0,0.0,48.5,,0.0,0,86,10.8
James Bouknight,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
JT Thor,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,43,93,.462,6,29,.207,12,16,.750,8,34,42,31,8,6,11,23,104,,240,.520,.495,.312,.172,19.0,75.6,48.3,72.1,8.1,11.8,9.9,100.0,105.9,115.0,
