,Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Games Played
Nikola Jokić,Nikola Jokić,36:16,10.666666666666666,19.833333333333332,0.5378151260504201,1.2083333333333333,3.875,0.3118279569892473,4.666666666666666,6.0,0.7777777777777777,3.4166666666666665,9.208333333333334,12.625,9.416666666666668,1.1666666666666667,0.8333333333333334,2.75,2.583333333333333,27.208333333333332,7.25,36:16,0.6053470780183922,0.5682773109243697,0.23258333333333336,0.290375,10.341666666666669,28.71249999999999,19.391666666666673,44.37916666666666,1.9874999999999998,2.2208333333333337,8.883333333333333,30.26666666666667,129.2083333333334,110.125,12.999999999999995,24
Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,36:15,3.64,8.08,0.4504950495049505,1.44,3.56,0.4044943820224719,1.84,2.04,0.9019607843137255,0.4,1.52,1.92,2.5200000000000005,1.44,0.44,1.2,2.0400000000000005,10.56,6.92,36:15,0.5881304580288719,0.5396039603960396,0.44276,0.29516,1.8920000000000003,7.116000000000001,4.684000000000001,10.992,1.676,1.1720000000000002,12.399999999999999,14.920000000000002,119.36,117.12,-1.8040000000000003,25
Aaron Gordon,Aaron Gordon,34:59,5.428571428571429,11.0,0.4935064935064935,0.47619047619047616,2.0476190476190474,0.23255813953488372,1.5238095238095237,2.9523809523809526,0.5161290322580645,2.9047619047619047,4.380952380952381,7.285714285714286,3.619047619047619,0.9523809523809523,0.7142857142857143,1.5714285714285714,1.8095238095238095,12.857142857142858,4.0476190476190474,34:59,0.5226885550565278,0.5151515151515151,0.1900952380952381,0.2997619047619048,9.861904761904762,14.219047619047618,12.033333333333331,15.100000000000003,1.423809523809524,2.038095238095238,11.614285714285714,18.21428571428571,110.57142857142857,114.52380952380952,-1.019047619047619,21
Jamal Murray,Jamal Murray,34:15,6.7272727272727275,14.636363636363637,0.45962732919254656,2.4545454545454546,5.454545454545454,0.45000000000000007,2.5454545454545454,2.8181818181818183,0.9032258064516129,0.36363636363636365,3.090909090909091,3.4545454545454546,6.454545454545454,0.36363636363636365,0.7272727272727273,2.1818181818181817,2.0,18.454545454545453,4.090909090909091,34:15,0.581195602382043,0.5434782608695652,0.3424545454545455,0.18009090909090908,1.4000000000000001,12.927272727272726,7.327272727272727,27.84545454545454,0.5636363636363636,1.8909090909090913,10.754545454545454,25.681818181818187,115.9090909090909,117.27272727272727,1.6727272727272726,11
Michael Porter Jr.,Michael Porter Jr.,30:08,6.52,13.72,0.4752186588921282,2.8,7.32,0.3825136612021858,1.12,1.52,0.736842105263158,1.64,6.36,8.0,1.6,0.48,0.8,1.2,2.2800000000000007,16.96,4.68,30:08,0.5893472700989659,0.5772594752186588,0.5434,0.10732,5.927999999999998,22.12,13.984000000000002,7.015999999999999,0.7639999999999999,2.1199999999999997,7.788,21.532000000000007,114.0,114.44,-0.30799999999999983,25
Reggie Jackson,Reggie Jackson,24:04,5.44,10.88,0.5,1.76,4.280000000000001,0.4112149532710279,1.04,1.48,0.7027027027027027,0.36,1.96,2.3199999999999994,4.64,0.68,0.28,1.6,1.96,13.68,1.56,24:04,0.5931733037324823,0.5808823529411764,0.40364,0.13259999999999997,1.3840000000000001,7.919999999999996,4.704000000000001,25.216000000000005,1.4520000000000004,1.0039999999999998,13.452000000000004,21.335999999999995,112.4,117.32,-0.37599999999999967,25
Christian Braun,Christian Braun,19:20,3.36,6.92,0.48554913294797686,0.64,1.64,0.3902439024390244,1.28,1.72,0.7441860465116279,0.84,3.08,3.9200000000000013,1.84,0.4,0.28,0.7599999999999999,1.72,8.64,-1.48,19:20,0.5627344726969571,0.5317919075144508,0.25264,0.30276,4.752,16.652,10.644,11.903999999999998,1.048,1.1280000000000001,8.708,18.04,111.76,116.12,-2.339999999999999,25
Zeke Nnaji,Zeke Nnaji,11:44,1.3,2.65,0.4905660377358491,0.15,0.4,0.37499999999999994,0.9,1.45,0.6206896551724138,1.2,1.2000000000000002,2.4,0.45,0.15,0.6,0.55,1.45,3.65,-3.95,11:44,0.5550486618004866,0.5188679245283019,0.11642812499999997,0.5165166666666667,10.479999999999999,12.855,11.945000000000002,5.4350000000000005,0.5650000000000001,4.115,18.852187500000003,15.315000000000001,101.1,115.25,-7.789999999999997,20
Peyton Watson,Peyton Watson,10:50,1.8695652173913044,4.043478260869565,0.46236559139784944,0.17391304347826086,0.9565217391304348,0.1818181818181818,0.782608695652174,1.173913043478261,0.6666666666666666,0.4782608695652174,1.5217391304347827,2.0,0.8695652173913043,0.5217391304347826,0.9565217391304348,0.6086956521739131,1.4782608695652173,4.695652173913044,-1.391304347826087,10:50,0.5148741418764302,0.48387096774193544,0.22556521739130433,0.4351739130434782,3.847826086956522,8.830434782608695,6.48695652173913,6.578260869565218,1.3260869565217392,5.782608695652174,10.817391304347826,13.678260869565213,104.21739130434783,112.91304347826087,-4.021739130434782,23
Jalen Pickett,Jalen Pickett,0:43,0.8181818181818182,1.8181818181818181,0.45000000000000007,0.45454545454545453,1.2727272727272727,0.35714285714285715,0.18181818181818182,0.18181818181818182,1.0,0.09090909090909091,0.8181818181818182,0.9090909090909091,0.6363636363636364,0.2727272727272727,0.0,0.5454545454545454,0.6363636363636364,2.272727272727273,0.2727272727272727,0:43,0.5986590038314177,0.575,,,1.4727272727272727,6.481818181818181,3.854545454545455,13.072727272727274,1.1818181818181819,0.0,,13.627272727272727,76.36363636363636,121.54545454545455,-9.790909090909091,11
