Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Brandin Podziemski,32:13,1,6,.167,0,4,.000,0,1,.000,1,2,3,4,1,0,0,1,2,+17,32:13,.155,.167,.667,.167,2.7,5.5,4.1,14.0,1.5,0.0,0.0,8.3,78,108,-5.9
Stephen Curry,31:34,11,26,.423,8,18,.444,1,1,1.000,2,9,11,1,1,0,3,0,31,+20,31:34,.586,.577,.692,.038,5.5,25.3,15.3,5.6,1.6,0.0,10.2,38.6,108,97,11.3
Jonathan Kuminga,30:07,12,19,.632,0,1,.000,1,2,.500,5,3,8,2,2,2,1,3,25,+19,30:07,.629,.632,.053,.105,14.5,8.9,11.7,12.8,3.3,5.7,4.8,28.7,130,99,13.2
Draymond Green,26:48,3,4,.750,0,0,,1,2,.500,4,6,10,6,0,1,2,3,7,+19,26:48,.717,.750,.000,.500,13.0,19.9,16.4,27.8,0.0,3.2,29.1,10.6,136,102,4.9
Moses Moody,25:34,3,9,.333,0,4,.000,2,4,.500,0,4,4,1,1,1,0,1,8,+23,25:34,.372,.333,.444,.444,0.0,13.9,6.9,4.9,1.9,3.4,0.0,17.4,88,101,-4.2
Klay Thompson,26:49,6,16,.375,4,10,.400,0,0,,1,4,5,0,0,0,2,1,16,-13,26:49,.500,.500,.625,.000,3.3,13.3,8.2,0.0,0.0,0.0,11.1,27.8,92,107,-4.5
Chris Paul,25:34,3,8,.375,2,4,.500,3,4,.750,0,4,4,6,3,0,1,2,11,-7,25:34,.564,.500,.500,.500,0.0,13.9,6.9,29.4,5.8,0.0,9.3,17.4,128,94,8.7
Trayce Jackson-Davis,11:28,3,4,.750,0,0,,0,2,.000,0,1,1,1,0,0,1,2,6,-3,11:28,.615,.750,.000,.500,0.0,7.8,3.8,13.3,0.0,0.0,17.0,21.2,97,110,-4.0
Dario Šarić,10:41,0,3,.000,0,3,.000,0,0,,3,0,3,3,0,0,0,1,0,-3,10:41,.000,.000,1.000,.000,24.5,0.0,12.4,30.6,0.0,0.0,0.0,11.6,98,115,-4.1
Kevon Looney,9:43,2,2,1.000,0,0,,0,0,,0,2,2,1,0,0,1,3,4,-5,9:43,1.000,1.000,.000,.000,0.0,18.3,9.1,14.5,0.0,0.0,33.3,12.8,123,103,-1.9
Gary Payton II,8:39,0,1,.000,0,0,,0,0,,0,2,2,1,0,1,0,2,0,-12,8:39,.000,.000,.000,.000,0.0,20.6,10.2,12.6,0.0,9.9,0.0,4.8,60,98,-4.5
Lester Quinones,0:47,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0:47,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,115,-7.9
Jerome Robinson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,44,98,.449,14,44,.318,8,16,.500,16,37,53,26,8,5,11,19,110,,240,.524,.520,.449,.163,29.1,68.5,48.6,59.1,8.2,8.9,9.5,100.0,112.8,101.5,
