Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jonathan Kuminga,35:12,8,17,.471,2,2,1.000,9,10,.900,1,3,4,2,1,0,6,2,27,-6,35:12,.631,.529,.118,.588,2.8,11.4,6.5,10.5,1.4,0.0,21.9,32.4,106,116,1.8
Chris Paul,31:10,4,12,.333,1,4,.250,0,0,,0,4,4,4,0,0,0,3,9,-14,31:10,.375,.375,.333,.000,0.0,17.1,7.3,20.0,0.0,0.0,0.0,16.0,100,118,-5.9
Andrew Wiggins,27:45,5,12,.417,1,4,.250,6,6,1.000,1,4,5,1,1,0,2,1,17,-8,27:45,.581,.458,.333,.500,3.6,19.2,10.3,6.1,1.8,0.0,12.0,25.0,115,114,2.6
Klay Thompson,26:46,3,13,.231,2,7,.286,0,0,,1,3,4,0,1,1,2,0,8,-13,26:46,.308,.308,.538,.000,3.7,14.9,8.5,0.0,1.9,3.3,13.3,23.3,63,113,-7.7
Trayce Jackson-Davis,25:12,5,9,.556,0,0,,0,0,,6,3,9,1,0,1,1,1,10,-5,25:12,.556,.556,.000,.000,23.8,15.9,20.4,6.9,0.0,3.5,10.0,16.5,123,116,1.2
Brandin Podziemski,27:41,4,12,.333,2,5,.400,1,2,.500,1,4,5,6,4,0,2,1,11,-4,27:41,.427,.417,.417,.167,3.6,19.3,10.3,34.6,7.2,0.0,13.4,22.4,98,103,9.9
Moses Moody,19:02,4,8,.500,1,3,.333,0,0,,1,2,3,1,1,1,1,5,9,+1,19:02,.563,.563,.375,.000,5.3,14.0,9.0,9.4,2.6,4.6,11.1,19.7,110,110,1.8
Kevon Looney,17:23,2,2,1.000,0,0,,0,1,.000,1,1,2,0,0,0,0,3,4,+6,17:23,.820,1.000,.000,.500,5.8,7.7,6.6,0.0,0.0,0.0,0.0,5.8,161,120,-4.3
Gary Payton II,15:31,0,3,.000,0,2,.000,0,0,,3,1,4,2,1,0,0,2,0,-4,15:31,.000,.000,.667,.000,19.3,8.6,14.7,16.7,3.2,0.0,0.0,8.0,80,113,-2.9
Dario Šarić,7:37,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-8,7:37,.000,.000,.000,.000,0.0,0.0,0.0,17.0,0.0,0.0,50.0,10.9,25,122,-13.3
Lester Quinones,3:53,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,+2,3:53,,,,,0.0,0.0,0.0,33.4,0.0,0.0,,0.0,224,121,-1.2
Jerome Robinson,2:48,2,3,.667,0,1,.000,0,0,,0,2,2,0,0,0,0,1,4,+3,2:48,.667,.667,.333,.000,0.0,95.2,40.8,0.0,0.0,0.0,0.0,44.6,130,104,13.3
Team Totals,240,37,92,.402,9,28,.321,16,19,.842,15,27,42,19,9,3,15,20,99,,240,.493,.451,.304,.207,31.3,75.0,50.0,51.4,9.4,5.5,13.0,100.0,103.3,113.8,
