Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jaden Ivey,35:34,13,22,.591,4,6,.667,2,2,1.000,0,4,4,6,1,0,2,4,32,+8,35:34,.699,.682,.273,.091,0.0,13.2,6.6,28.5,1.4,0.0,8.0,30.7,131,126,6.5
Bojan Bogdanović,32:10,7,13,.538,3,7,.429,3,4,.750,0,5,5,3,0,1,1,2,20,-4,32:10,.678,.654,.538,.308,0.0,18.2,9.1,12.6,0.0,2.4,6.3,21.5,129,126,1.6
Jalen Duren,30:57,8,14,.571,0,0,,0,1,.000,2,9,11,3,0,0,2,4,16,-8,30:57,.554,.571,.000,.071,7.6,34.0,20.8,13.9,0.0,0.0,12.2,23.3,106,125,-5.3
Killian Hayes,26:20,4,4,1.000,0,0,,0,0,,0,1,1,8,0,0,0,3,8,-3,26:20,1.000,1.000,.000,.000,0.0,4.4,2.2,37.7,0.0,0.0,0.0,6.7,212,131,3.1
Isaiah Stewart,24:40,4,9,.444,2,5,.400,2,2,1.000,1,3,4,2,1,3,2,0,12,+2,24:40,.607,.556,.556,.222,4.7,14.2,9.5,10.2,2.0,9.3,16.8,21.1,108,117,3.7
Ausar Thompson,21:57,3,6,.500,0,2,.000,1,5,.200,3,6,9,1,0,1,0,0,7,-6,21:57,.427,.500,.333,.833,16.0,32.0,24.0,5.5,0.0,3.5,0.0,16.4,109,123,-4.0
Kevin Knox,20:49,2,3,.667,1,2,.500,0,0,,0,1,1,2,0,0,1,2,5,-13,20:49,.833,.833,.667,.000,0.0,5.6,2.8,11.1,0.0,0.0,25.0,8.4,126,130,-4.3
Alec Burks,20:28,3,10,.300,1,4,.250,5,5,1.000,1,0,1,1,2,0,0,1,12,-10,20:28,.492,.350,.400,.500,5.7,0.0,2.9,6.0,4.7,0.0,0.0,26.2,113,121,-1.8
Mike Muscala,14:34,0,4,.000,0,3,.000,0,0,,1,2,3,2,0,2,0,0,0,+6,14:34,.000,.000,.750,.000,8.0,16.1,12.1,14.3,0.0,10.5,0.0,12.1,52,120,-6.7
Marcus Sasser,12:29,2,4,.500,1,2,.500,0,0,,0,1,1,2,0,0,4,2,5,-7,12:29,.625,.625,.500,.000,0.0,9.4,4.7,20.1,0.0,0.0,50.0,28.1,66,129,-18.6
Danilo Gallinari,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Joe Harris,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Stanley Umude,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
James Wiseman,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,46,89,.517,12,31,.387,13,19,.684,8,32,40,30,4,7,12,18,117,,240,.601,.584,.348,.213,19.5,78.0,48.8,65.2,4.0,11.1,11.0,100.0,117.5,124.5,
