Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Vince Williams Jr.,35:38,4,6,.667,1,2,.500,0,0,,1,5,6,8,0,0,4,3,9,-11,35:38,.750,.750,.333,.000,2.6,16.4,8.8,33.0,0.0,0.0,40.0,12.2,105,114,-1.8
Jaren Jackson Jr.,32:16,11,25,.440,2,7,.286,5,7,.714,1,3,4,5,4,0,2,2,29,-5,32:16,.516,.480,.280,.280,2.9,10.9,6.5,34.4,6.3,0.0,6.6,40.7,107,101,12.5
Ziaire Williams,30:28,4,9,.444,1,5,.200,1,2,.500,2,2,4,1,2,0,0,3,10,-10,30:28,.506,.500,.556,.222,6.2,7.7,6.8,5.0,3.4,0.0,0.0,14.1,115,109,-1.5
Luke Kennard,25:41,3,8,.375,1,6,.167,0,0,,0,2,2,2,1,0,1,1,7,-17,25:41,.438,.438,.750,.000,0.0,9.1,4.1,11.5,2.0,0.0,11.1,15.3,87,112,-6.8
Santi Aldama,24:06,3,8,.375,1,5,.200,0,0,,1,5,6,1,0,1,0,1,7,-9,24:06,.438,.438,.625,.000,3.9,24.3,13.0,6.2,0.0,3.8,0.0,14.5,101,108,-3.4
GG Jackson II,23:54,4,9,.444,1,5,.200,2,4,.500,1,1,2,1,0,0,1,3,11,+3,23:54,.511,.500,.556,.444,3.9,4.9,4.4,6.7,0.0,0.0,8.5,21.5,101,118,-6.8
John Konchar,21:17,2,4,.500,1,2,.500,2,2,1.000,2,2,4,3,2,1,0,0,7,+11,21:17,.717,.625,.500,.500,8.8,11.0,9.8,20.2,4.8,4.3,0.0,10.0,168,102,13.4
Jake LaRavia,16:41,1,8,.125,0,3,.000,1,1,1.000,3,1,4,2,2,0,1,1,3,+1,16:41,.178,.125,.375,.125,16.9,7.0,12.5,16.4,6.1,0.0,10.6,24.7,64,103,-8.1
Lamar Stevens,15:44,4,9,.444,0,0,,0,0,,3,5,8,1,1,1,0,2,8,-1,15:44,.444,.444,.000,.000,17.9,37.2,26.5,11.8,3.3,5.9,0.0,25.0,108,95,4.4
Derrick Rose,14:15,2,5,.400,0,0,,0,0,,0,1,1,2,0,0,3,1,4,+8,14:15,.400,.400,.000,.000,0.0,8.2,3.7,21.5,0.0,0.0,37.5,24.5,58,117,-18.5
Jacob Gilyard,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jordan Goodwin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Yuta Watanabe,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,38,91,.418,8,35,.229,11,16,.688,14,27,41,26,12,3,12,17,95,,240,.484,.462,.385,.176,27.5,65.9,44.6,68.4,12.8,5.8,10.9,100.0,101.4,107.8,
