,Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Games Played
DEN,Team Totals,240.0,45.2,89.9,0.5027808676307007,11.8,33.1,0.35649546827794565,12.6,17.8,0.7078651685393258,10.6,34.9,45.5,29.4,7.5,6.3,12.2,18.1,114.8,,240.0,0.5873204272909589,0.5684093437152391,0.36879999999999996,0.2,25.380000000000003,76.59,52.129999999999995,64.83000000000001,7.710000000000001,11.23,11.08,100.0,118.57000000000001,109.55,,10
LAL,Team Totals,245.0,40.8,85.9,0.4749708963911524,8.8,28.9,0.30449826989619383,20.6,26.7,0.7715355805243447,7.7,34.9,42.6,24.9,7.6,6.6,13.2,19.1,111.0,,245.0,0.5683680157299688,0.5261932479627472,0.33430000000000004,0.30920000000000003,17.65,75.38,47.55,60.85,7.520000000000001,11.29,11.950000000000001,100.0,109.22999999999999,114.25999999999999,,10
GSW,Team Totals,240.0,40.81818181818182,91.18181818181819,0.4476570289132602,13.636363636363637,39.09090909090909,0.3488372093023256,18.727272727272727,24.09090909090909,0.7773584905660378,13.909090909090908,33.18181818181818,47.09090909090909,27.0,8.0,3.727272727272727,14.272727272727273,21.545454545454547,114.0,,240.0,0.560021436227224,0.522432701894317,0.4292727272727273,0.26354545454545447,28.790909090909096,74.96363636363635,51.26363636363636,66.55454545454546,8.009090909090908,6.9,12.336363636363641,100.0,115.17272727272729,112.4272727272727,,11
PHO,Team Totals,242.5,39.3,86.6,0.45381062355658197,12.4,34.2,0.36257309941520466,20.8,25.4,0.8188976377952757,12.0,34.7,46.7,25.0,7.4,6.8,16.2,18.2,111.8,,242.5,0.5717149402716413,0.52540415704388,0.39479999999999993,0.2944,27.55,76.57,52.96,63.56,7.459999999999999,11.59,14.190000000000001,100.0,112.72999999999998,113.13999999999999,,10
ORL,Team Totals,240.0,39.666666666666664,87.44444444444444,0.4536213468869123,9.88888888888889,29.88888888888889,0.3308550185873606,20.88888888888889,28.0,0.746031746031746,12.666666666666666,32.666666666666664,45.333333333333336,24.22222222222222,9.666666666666666,5.222222222222222,15.444444444444445,21.11111111111111,110.11111111111111,,240.0,0.5518554818015771,0.5101651842439644,0.34211111111111114,0.32555555555555554,28.666666666666668,80.3,53.67777777777778,61.34444444444445,9.655555555555557,10.3,13.41111111111111,100.0,110.56666666666666,106.17777777777778,,9
HOU,Team Totals,242.77777777777777,41.0,87.0,0.47126436781609193,12.444444444444445,33.666666666666664,0.36963696369636967,16.555555555555557,22.333333333333332,0.7412935323383085,9.444444444444445,33.888888888888886,43.333333333333336,25.333333333333332,6.888888888888889,3.4444444444444446,12.222222222222221,21.11111111111111,111.0,,242.77777777777777,0.5731892040760121,0.5427841634738186,0.3894444444444444,0.25922222222222224,21.766666666666666,75.57777777777778,49.222222222222214,61.900000000000006,7.1,7.122222222222224,11.144444444444444,100.0,114.5222222222222,108.98888888888888,,9
NYK,Team Totals,240.0,38.7,90.5,0.4276243093922652,13.4,36.9,0.3631436314363144,17.6,24.6,0.7154471544715447,14.2,33.5,47.7,22.5,8.3,2.1,11.9,17.6,108.4,,240.0,0.5349176897872173,0.5016574585635359,0.4079,0.273,30.45,79.25,53.36999999999999,57.910000000000004,8.680000000000001,4.26,10.440000000000001,100.0,113.74000000000001,109.62,,10
BOS,Team Totals,242.5,43.0,90.1,0.4772475027746948,16.1,43.6,0.36926605504587157,17.5,21.7,0.8064516129032259,10.9,37.3,48.2,25.2,6.3,4.9,12.5,18.6,119.6,,242.5,0.6001123956326269,0.5665926748057714,0.4854000000000001,0.2433,25.020000000000003,78.39,53.15,59.04,6.279999999999999,9.22,11.129999999999999,100.0,121.94000000000001,107.91999999999999,,10
IND,Team Totals,240.0,47.4,95.1,0.49842271293375395,15.8,40.6,0.3891625615763547,15.4,18.8,0.8191489361702128,9.8,32.2,42.0,30.7,7.5,5.9,12.3,20.1,126.0,,240.0,0.609449367333514,0.5814931650893796,0.4284,0.20070000000000002,23.22,72.72,48.22,64.92,7.280000000000001,8.889999999999997,10.629999999999999,100.0,122.97,120.34,,10
WAS,Team Totals,240.0,43.5,91.1,0.4774972557628979,12.7,35.6,0.35674157303370785,15.6,21.0,0.7428571428571429,8.8,30.1,38.9,28.0,9.3,5.5,14.9,19.4,115.3,,240.0,0.5745465417580228,0.5472008781558727,0.39060000000000006,0.23069999999999996,18.77,69.89000000000001,43.36,64.34,8.97,9.45,12.98,100.0,110.88999999999999,117.61000000000001,,10
