,Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Games Played
Nikola Jokić,Nikola Jokić,36:16,10.06060606060606,18.12121212121212,0.5551839464882943,1.121212121212121,3.3636363636363638,0.3333333333333333,4.878787878787878,5.96969696969697,0.8172588832487309,3.121212121212121,9.181818181818182,12.303030303030303,9.151515151515154,1.1515151515151514,0.8484848484848485,2.727272727272727,2.606060606060606,26.12121212121212,8.636363636363637,36:16,0.629491149149968,0.5861204013377926,0.20736363636363636,0.33612121212121215,9.481818181818182,28.566666666666663,19.14242424242425,42.67272727272727,1.9121212121212119,2.2151515151515158,10.584848484848488,28.593939393939394,132.30303030303037,109.39393939393939,12.854545454545452,33
Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,36:15,3.59375,7.8125,0.46,1.53125,3.59375,0.4260869565217391,1.4375,1.625,0.8846153846153846,0.46875,1.625,2.0937500000000004,2.6250000000000004,1.40625,0.5625,0.9999999999999999,1.9687500000000004,10.15625,8.03125,36:15,0.5954998534154207,0.558,0.46231249999999996,0.23684375000000008,2.1812500000000004,7.009375000000001,4.728125000000001,11.278125000000003,1.7531249999999998,1.490625,10.618749999999999,13.993750000000002,123.6875,116.4375,-1.1312500000000003,32
Aaron Gordon,Aaron Gordon,34:59,5.535714285714286,10.535714285714286,0.5254237288135593,0.4642857142857143,1.8571428571428572,0.25,2.0357142857142856,3.357142857142857,0.6063829787234042,2.8214285714285716,4.0357142857142865,6.857142857142857,3.4285714285714284,0.9642857142857143,0.6071428571428571,1.4642857142857142,1.6428571428571428,13.571428571428571,6.071428571428571,34:59,0.5648709715780711,0.547457627118644,0.17667857142857143,0.3617142857142857,9.678571428571429,13.399999999999997,11.592857142857142,14.796428571428576,1.4928571428571433,1.7285714285714284,11.007142857142856,18.264285714285716,118.89285714285714,114.57142857142857,0.31071428571428567,28
Jamal Murray,Jamal Murray,34:15,7.25,15.4,0.47077922077922074,2.45,5.5,0.4454545454545455,2.45,2.75,0.890909090909091,0.6,3.3,3.9,6.15,0.85,0.75,1.8,1.85,19.4,6.25,34:15,0.5839855508729681,0.5503246753246753,0.34550000000000003,0.17315000000000003,2.3050000000000006,12.445,7.51,28.080000000000002,1.45,1.9950000000000006,9.080000000000002,26.605,119.7,114.6,3.995,20
Michael Porter Jr.,Michael Porter Jr.,30:08,6.205882352941177,13.205882352941176,0.4699331848552339,2.764705882352941,7.029411764705882,0.3933054393305439,0.9705882352941179,1.2941176470588236,0.7500000000000001,1.3823529411764706,6.147058823529412,7.529411764705881,1.4705882352941178,0.4411764705882353,0.8529411764705882,1.088235294117647,1.970588235294118,16.147058823529413,6.5,30:08,0.5860876249039201,0.5746102449888641,0.537294117647059,0.09538235294117646,5.144117647058822,21.41176470588235,13.232352941176472,6.444117647058823,0.7147058823529411,2.2794117647058822,7.658823529411766,20.770588235294127,113.3529411764706,114.26470588235294,-0.6235294117647059,34
Reggie Jackson,Reggie Jackson,24:04,4.882352941176471,10.441176470588236,0.46760563380281694,1.5,3.9705882352941186,0.37777777777777766,1.0000000000000002,1.3529411764705883,0.7391304347826089,0.35294117647058826,1.7941176470588236,2.1470588235294117,4.4411764705882355,0.6470588235294118,0.20588235294117652,1.5588235294117647,2.0,12.264705882352942,1.3823529411764708,24:04,0.5556443875919411,0.5394366197183099,0.37761764705882356,0.15070588235294113,1.5647058823529414,8.091176470588234,4.876470588235294,26.658823529411766,1.4647058823529415,0.7382352941176469,13.952941176470592,23.12941176470588,107.26470588235294,116.97058823529412,-2.5352941176470587,34
Christian Braun,Christian Braun,19:20,3.088235294117647,6.647058823529412,0.4646017699115044,0.7352941176470589,1.8235294117647058,0.40322580645161293,1.411764705882353,1.8823529411764706,0.7500000000000001,0.7352941176470589,2.911764705882353,3.6470588235294126,1.7647058823529411,0.38235294117647056,0.3235294117647059,0.7352941176470588,1.6470588235294117,8.323529411764707,-1.5,19:20,0.5567359143846397,0.5199115044247787,0.2954411764705882,0.3543529411764706,4.1499999999999995,15.585294117647058,9.873529411764704,11.370588235294118,0.9823529411764708,1.273529411764706,8.697058823529412,17.835294117647063,110.67647058823529,115.91176470588235,-2.6529411764705872,34
Zeke Nnaji,Zeke Nnaji,11:44,1.2857142857142858,2.607142857142857,0.4931506849315069,0.14285714285714285,0.39285714285714285,0.36363636363636365,0.7857142857142857,1.25,0.6285714285714286,1.25,1.1071428571428572,2.357142857142857,0.5000000000000001,0.21428571428571427,0.6071428571428571,0.6071428571428571,1.5714285714285714,3.5,-3.607142857142857,11:44,0.5542986425339366,0.5205479452054794,0.11434660714285712,0.4270438095238096,12.682142857142853,12.175,12.592857142857143,6.025000000000001,1.0071428571428573,4.135714285714287,18.98305357142857,15.689285714285717,97.10714285714286,113.60714285714286,-7.271428571428568,28
Peyton Watson,Peyton Watson,10:50,2.5625,5.0,0.5125,0.5625,1.6875,0.3333333333333333,0.875,1.3437500000000002,0.6511627906976744,0.53125,2.0,2.53125,1.0625000000000002,0.53125,0.875,0.625,1.71875,6.562500000000001,-0.8125,10:50,0.5868544600938967,0.56875,0.28809375000000004,0.37537499999999996,3.7156249999999997,10.749999999999998,7.428125,7.203125,1.309375,4.8187500000000005,10.503125,14.784375,111.09375,112.84375,-2.2187499999999996,32
Jalen Pickett,Jalen Pickett,0:43,0.7857142857142857,1.7142857142857142,0.45833333333333337,0.5,1.2142857142857142,0.411764705882353,0.14285714285714285,0.14285714285714285,1.0,0.07142857142857142,0.7142857142857143,0.7857142857142857,0.7142857142857143,0.21428571428571427,0.0,0.42857142857142855,0.5714285714285714,2.2142857142857144,0.42857142857142855,0:43,0.6229903536977492,0.6041666666666666,,,1.157142857142857,6.285714285714285,3.7285714285714286,19.057142857142857,0.9285714285714286,0.0,,14.071428571428571,92.92857142857143,120.85714285714286,-5.114285714285715,14
